parameter,(50)[0],(51)[0],(49)[0],(52)[0],(48)[0],(51)[1],(49)[1],(50)[1],(50)[2],(52)[1],(48)[1],(51)[2],(49)[2],(50)[3],(53)[0],(47)[0],(50)[4],(52)[2],(48)[2],(49)[3],(51)[3],(49)[4],(51)[4],(52)[3],(48)[3],(50)[5],(50)[6],(49)[5],(51)[5],(53)[1],(47)[1],(50)[7],(50)[8],(48)[4],(52)[4],(49)[6],(51)[6],(49)[7],(51)[7],(52)[5],(48)[5],(51)[8],(49)[8],(50)[9],(47)[2],(53)[2],(53)[3],(47)[3],(50)[10],(51)[9],(49)[9],(54)[0],(46)[0],(50)[11],(50)[12],(48)[6],(52)[6],(51)[10],(49)[10],(49)[11],(51)[11],(52)[7],(48)[7],(52)[8]
2.02,0.402649029570507,0.233074787852095,0.233074787868298,0.046089031179244,0.046089030438739,0.007598128523713,0.007598128330423,0.012407243415738,0.000458425129078,0.001501013274575,0.001501013090231,0.000230960105075,0.000230960037757,0.00030810243442,0.003120432767883,0.00312043258167,1.22539047131796E-05,4.53948906463929E-05,4.53949052111535E-05,0.000182701151523,0.000182701096545,9.01425181514568E-06,9.01424609412701E-06,3.61706661081287E-05,3.61706266553917E-05,1.17878151195537E-05,5.59137565806131E-06,5.26581126654751E-06,5.26579116580232E-06,9.47448541410479E-05,9.47447957487943E-05,4.90236123766597E-07,2.63637742389827E-07,1.28955418356923E-06,1.28953971500421E-06,3.31446737716574E-06,3.31446199788324E-06,2.38033049296301E-07,2.3802680432298E-07,9.08079523910302E-07,9.08095410404254E-07,2.11990572662244E-07,2.11990152914514E-07,2.27614755648895E-07,2.92862832344883E-06,2.92863089621783E-06,2.09315413829812E-06,2.0931309001629E-06,1.97133101768781E-07,1.32337207344284E-07,1.32351710615603E-07,7.07041618623215E-05,7.07041495162825E-05,8.22697932360628E-08,1.52288146993756E-08,6.37980151761996E-07,6.3799563013653E-07,8.88806157926617E-08,8.88787745231139E-08,4.8451904632004E-08,4.84560172589985E-08,5.84110071605372E-08,5.84089248218463E-08,2.77621677442049E-08
2.025,0.402927409003778,0.233049556560508,0.233049556526723,0.045986226778351,0.045986226729313,0.007602541219001,0.007602541206358,0.012415642696709,0.000459633757018,0.001498794423354,0.001498794419683,0.000231121804811,0.00023112181163,0.000308523134731,0.003102984548808,0.003102984520525,1.22998165339734E-05,4.53660558136683E-05,4.53660534686105E-05,0.000182830611273,0.000182830618052,9.04470275055935E-06,9.04470269145703E-06,3.61367882750238E-05,3.61367880930034E-05,1.1805155013887E-05,5.6067093545231E-06,5.27377859811666E-06,5.27377989187033E-06,9.42745940077118E-05,9.42745864166935E-05,4.92758352258305E-07,2.65154689512074E-07,1.28888938601609E-06,1.28888999167568E-06,3.32194125609332E-06,3.32193840135909E-06,2.39393054204857E-07,2.39393333671589E-07,9.08209083663479E-07,9.0820949580284E-07,2.12720778066074E-07,2.12720834456641E-07,2.28681250217877E-07,2.91718825862199E-06,2.91718987932265E-06,2.08422260768026E-06,2.08422117653174E-06,1.9791476101182E-07,1.32843247978959E-07,1.32843348180267E-07,6.99821814850433E-05,6.99821754989538E-05,8.39397750134952E-08,0,6.38734390941804E-07,6.38736181432845E-07,8.98021045513299E-08,8.98014454432444E-08,0,0,5.8605261225516E-08,5.86052227084469E-08,0
2.03,0.403206173087439,0.233024139056534,0.233024140483395,0.045883550707157,0.04588355078384,0.007606913783227,0.007606913635881,0.01242393528859,0.000460837438062,0.001496551412317,0.001496551376683,0.000231271027012,0.000231271065126,0.000308922569023,0.003085615321204,0.003085615195328,1.23410824103151E-05,4.53329741238911E-05,4.53329623826617E-05,0.000182945796192,0.000182945748192,9.07388248617209E-06,9.0738840435164E-06,3.60949047328051E-05,3.6094938538781E-05,1.18202316480637E-05,5.61375328785505E-06,5.27667058933094E-06,5.27659713519109E-06,9.37998107690401E-05,9.37997349810125E-05,4.94522364970892E-07,2.65259101455113E-07,1.28715502936425E-06,1.28715754394429E-06,3.32399414705491E-06,3.32397843481335E-06,2.39928741099017E-07,2.39926681267199E-07,9.06458663289387E-07,9.06481094044165E-07,2.13092396505179E-07,2.13092610097343E-07,2.28322227725436E-07,2.90486116614206E-06,2.90486533699145E-06,2.07318864912784E-06,2.07317429492194E-06,1.98141868117196E-07,1.32792273869863E-07,1.32811576604418E-07,6.92658136962292E-05,6.92657954458442E-05,8.26407532571778E-08,1.54382326387526E-08,6.37111396571952E-07,6.37086232320914E-07,8.91083203066574E-08,8.91363879118879E-08,4.86083078122573E-08,4.86169802766131E-08,5.86932689210077E-08,5.86938786292826E-08,2.78128830388896E-08
2.035,0.403484739729491,0.232998338821426,0.232998338779318,0.045781079000298,0.045781078946109,0.007611325858666,0.007611325845096,0.012432207885382,0.000462054777928,0.001494332612,0.001494332606495,0.000231430883468,0.000231430890275,0.00030934014488,0.003068357327873,0.003068357298952,1.23871697185814E-05,4.53042906281942E-05,4.53042883842617E-05,0.000183071907594,0.000183071914126,9.10453414153961E-06,9.10453384658197E-06,3.60608335732277E-05,3.60608332157049E-05,1.18373640651797E-05,5.6291041274996E-06,5.28456760751379E-06,5.28456878271545E-06,9.33338618656182E-05,9.33338544772007E-05,4.97046489534039E-07,2.66771843327571E-07,1.28649354679439E-06,1.28649402602584E-06,3.33145496096752E-06,3.33145212729405E-06,2.41288428590496E-07,2.41288682941489E-07,9.0658432956532E-07,9.06584660606576E-07,2.13823092251057E-07,2.13823109196864E-07,2.29404800835952E-07,2.89349315969941E-06,2.89349464484953E-06,2.06436206331427E-06,2.06436048462708E-06,1.9891808528376E-07,1.33298647619263E-07,1.33298738620057E-07,6.8558594766922E-05,6.85585889115465E-05,8.43349442967353E-08,0,6.37852633192597E-07,6.37854682284234E-07,9.00587813201969E-08,9.00580266930093E-08,0,0,5.88854767196072E-08,5.88854475985737E-08,0
2.04,0.403763700329658,0.232972350519748,0.232972350831543,0.045678733420109,0.045678733239537,0.007615698310932,0.007615697966932,0.012440373135498,0.000463267287736,0.001492089672838,0.001492089488609,0.000231578227312,0.000231578228404,0.000309736454519,0.003051177117785,0.003051176946446,1.24286116987229E-05,4.52714103886398E-05,4.52713457626656E-05,0.000183183771306,0.00018318375619,9.13391323568091E-06,9.13391859633417E-06,3.60187484190208E-05,3.60187432942839E-05,1.18522316758476E-05,5.63613436170186E-06,5.28736653318943E-06,5.28734358111534E-06,9.28634284784152E-05,9.28633280433989E-05,4.98812580615887E-07,2.66858589372417E-07,1.28474833248562E-06,1.28476282617176E-06,3.33348368122313E-06,3.33350453273371E-06,2.4181546439558E-07,2.41827297053392E-07,9.04855203214589E-07,9.0484347713011E-07,2.14202040322701E-07,2.14196312113901E-07,2.29044507942013E-07,2.88124356580787E-06,2.88125537282082E-06,2.05345160046401E-06,2.05341430424089E-06,1.99144946342497E-07,1.33250339826277E-07,1.3326082445969E-07,6.78568565573185E-05,6.78568376386363E-05,8.30478607971601E-08,1.56462242555241E-08,6.36226260381796E-07,6.36241148634954E-07,8.93768591009445E-08,8.93856005349024E-08,4.87875043752853E-08,4.88052726816582E-08,5.89740387966413E-08,5.8970748543867E-08,2.78686161412264E-08
2.045,0.404042476305162,0.232945979087333,0.232945979041205,0.04557658937026,0.045576589312642,0.007620109817544,0.007620109801533,0.012448517472662,0.0004644934146,0.001489870323963,0.001489870317682,0.000231736050607,0.0002317360573,0.000310150623897,0.003034106548357,0.003034106519495,1.24748794702776E-05,4.52427847144977E-05,4.52427825408641E-05,0.000183306283111,0.000183306289477,9.16475264708214E-06,9.16475234535267E-06,3.59843030123816E-05,3.59843026732462E-05,1.1869134643744E-05,5.65135722480802E-06,5.29517430969682E-06,5.29517555471044E-06,9.24016297811648E-05,9.24016226216405E-05,5.01352016694885E-07,2.68390579807155E-07,1.28407954461638E-06,1.28407997032817E-06,3.34086004894643E-06,3.34085726733329E-06,2.43185297157669E-07,2.43185551559731E-07,9.0491247428443E-07,9.0491284891106E-07,2.14933797883208E-07,2.14933811340547E-07,2.30118397903894E-07,2.8699511616152E-06,2.86995254578364E-06,2.0446564728407E-06,2.04465502238193E-06,1.99909879208057E-07,1.33745570367008E-07,1.33745655602389E-07,6.71640639324655E-05,6.71640582676875E-05,8.47281678806882E-08,0,6.36951195296797E-07,6.36953190712856E-07,9.03117277121852E-08,9.03109871877297E-08,0,0,5.91644057981928E-08,5.91643759449549E-08,0
2.05,0.404321655753204,0.232919417773646,0.232919418913442,0.0454745696099,0.045474569362761,0.007624482142904,0.007624481794998,0.012456553601811,0.000465714796946,0.001487627032649,0.001487626822234,0.000231881428357,0.000231881360211,0.000310543567094,0.003017112716841,0.003017112499987,1.25164983609923E-05,4.52100001799411E-05,4.52099652811223E-05,0.000183414609661,0.000183414613067,9.19432233493971E-06,9.19432433073192E-06,3.59419243326858E-05,3.59418972923708E-05,1.1883776922347E-05,5.65828496494528E-06,5.2978341396822E-06,5.29786171324837E-06,9.1935371809606E-05,9.19353316386947E-05,5.03115900981309E-07,2.68473113294198E-07,1.28231476142285E-06,1.28232402797013E-06,3.3428085073689E-06,3.34283082334926E-06,2.43713696395334E-07,2.43712773830653E-07,9.03153385794276E-07,9.03138989374606E-07,2.15317869637739E-07,2.15313022465006E-07,2.29752595198873E-07,2.8577899513744E-06,2.85777969485231E-06,2.03381189316655E-06,2.03378555759885E-06,2.00131104573631E-07,1.33696907293953E-07,1.33698262264649E-07,6.64766092269171E-05,6.64766027770931E-05,8.3441436425786E-08,1.58583532928198E-08,6.35304248066363E-07,6.35316038052199E-07,8.9626836867652E-08,8.96234318287156E-08,4.89577521027221E-08,4.89684495133191E-08,5.92499193491463E-08,5.9251446552491E-08,2.79204169823216E-08
2.055,0.404600657481641,0.232892472927487,0.232892472872228,0.045372749621273,0.045372749562023,0.007628893930025,0.007628893914476,0.012464568605035,0.000466949914258,0.00148540737095,0.001485407361353,0.000232037361702,0.000232037367485,0.000310954490311,0.00300022708144,0.003000227051104,1.25629461963274E-05,4.51815416581804E-05,4.5181539408155E-05,0.000183533613379,0.000183533619511,9.22535836732459E-06,9.22535807304474E-06,3.59071964934485E-05,3.59071962866847E-05,1.19004642991032E-05,5.67346711297754E-06,5.3055986448157E-06,5.30559988968786E-06,9.14777967616998E-05,9.14777888514156E-05,5.05674766312748E-07,2.70011099170132E-07,1.28164873254832E-06,1.28164918052176E-06,3.35015549534292E-06,3.35015277809736E-06,2.45083629285848E-07,2.45083864314308E-07,9.03192773479154E-07,9.03193177581393E-07,2.16053203199847E-07,2.16053212804669E-07,2.30821969299458E-07,2.8465604441532E-06,2.84656197173089E-06,2.02510439388301E-06,2.025103168198E-06,2.00889765200758E-07,1.34183845425483E-07,1.34183940170858E-07,6.5797950553808E-05,6.57979444765152E-05,8.51194398724443E-08,0,6.36029906862868E-07,6.36031932228245E-07,9.05609600553973E-08,9.05601949642677E-08,0,0,5.94419821166993E-08,5.94419467890429E-08,0
2.06,0.404880072650832,0.232865336904053,0.232865336526536,0.045271051815958,0.045271051282504,0.007633266615448,0.007633266661333,0.012472474892923,0.000468180378018,0.00148316371649,0.00148316366657,0.000232180742767,0.000232180825138,0.000311344193526,0.002983417092976,0.002983416901202,1.26047905803326E-05,4.51489013974196E-05,4.51489227039802E-05,0.000183638506401,0.000183638435566,9.25513529531002E-06,9.25513863264439E-06,3.58645048097227E-05,3.58645669229011E-05,1.19148725049467E-05,5.68033926147623E-06,5.30822974374214E-06,5.30814247261462E-06,9.1015763984098E-05,9.10156933584311E-05,5.07472362572331E-07,2.70115338467462E-07,1.2798923863926E-06,1.27988179476242E-06,3.35209318569257E-06,3.35209155558187E-06,2.45626265336321E-07,2.45628318541689E-07,9.01406254984949E-07,9.01428049462255E-07,2.1644631779813E-07,2.1643581750991E-07,2.3043443461719E-07,2.8344800705411E-06,2.83448182435986E-06,2.01434324790291E-06,2.01433045457139E-06,2.01112633441205E-07,1.34121796553126E-07,1.34147293308866E-07,6.51245085279392E-05,6.51244843701517E-05,8.38233429863185E-08,1.60759690326189E-08,6.34391178108123E-07,6.34390418140693E-07,8.98627181066083E-08,8.98838611003599E-08,4.91301330303017E-08,4.91310941580063E-08,5.95294868631369E-08,5.95306171152709E-08,2.79582344635224E-08
2.065,0.405159322522997,0.232837815629031,0.232837815573059,0.045169551466917,0.045169551412591,0.007637679019607,0.007637679003984,0.012480358356971,0.00046942452421,0.001480943553747,0.00148094354446,0.00023233487232,0.000232334877786,0.000311751658131,0.002966713870744,0.002966713842178,1.26513703264375E-05,4.51205641899482E-05,4.5120562335705E-05,0.000183753769785,0.000183753776025,9.28635125780616E-06,9.28635089597463E-06,3.5829514419488E-05,3.58295139482898E-05,1.19313504985017E-05,5.6954317090218E-06,5.31584060765476E-06,5.31584180830019E-06,9.05622612780582E-05,9.0562254005416E-05,5.10014533241674E-07,2.71633674649772E-07,1.27920244034789E-06,1.27920279523113E-06,3.3593397968189E-06,3.35933707299722E-06,2.46983278910893E-07,2.46983513163767E-07,9.01424571481661E-07,9.01425031752625E-07,2.17181557109354E-07,2.17181601057952E-07,2.31515433403421E-07,2.82331940249536E-06,2.82332077694927E-06,2.00570485329762E-06,2.00570372604123E-06,2.01857330319854E-07,1.34613303857637E-07,1.34613398887436E-07,6.44596302945495E-05,6.44596244141913E-05,8.55086614917918E-08,0,6.35089069323825E-07,6.35091117333895E-07,9.08064856645708E-08,9.08056863332363E-08,0,0,5.97181221635357E-08,5.97180800293613E-08,0
2.07,0.405438995739682,0.232810101508057,0.232810102953493,0.045068170728176,0.045068171217439,0.007642052245372,0.007642052391212,0.012488132595072,0.000470664097294,0.001478699151156,0.001478699383962,0.000232476279566,0.000232476393905,0.000312137931995,0.002950084954443,0.002950085085853,1.26933292147269E-05,4.50880170295766E-05,4.5088079785012E-05,0.000183855025447,0.000183854957974,9.31631259659315E-06,9.31631015516241E-06,3.57865145696089E-05,3.57866012905596E-05,1.19455294215686E-05,5.70223353654125E-06,5.31838370062556E-06,5.31826521174179E-06,9.01042729010367E-05,9.01043418724565E-05,5.11798789506968E-07,2.71697246101804E-07,1.27742244955843E-06,1.27742668575921E-06,3.36122053339254E-06,3.36120278596098E-06,2.47504873381253E-07,2.47516321670457E-07,8.99601223011168E-07,8.99656885046309E-07,2.17575095463009E-07,2.17564544164677E-07,2.31121778104238E-07,2.81131515774769E-06,2.81130695500259E-06,1.99500769998829E-06,1.9950274651814E-06,2.02069258538781E-07,1.34531664873368E-07,1.34564572664505E-07,6.37998365994957E-05,6.37998670554095E-05,8.4220789074501E-08,1.6288593550751E-08,6.33449565570352E-07,6.33430710127192E-07,9.00851443934556E-08,9.01450886545224E-08,4.92992449272142E-08,4.92990993360569E-08,5.98032277816619E-08,5.98047011952465E-08,2.80128525835129E-08
2.075,0.405718511188115,0.232782002219717,0.232782002155926,0.04496698661904,0.044966986563921,0.007646465889608,0.007646465873883,0.012495883730482,0.000471917491367,0.001476478679243,0.001476478670273,0.000232628641602,0.000232628646631,0.000312542039068,0.002933561941437,0.002933561914275,1.27401525208336E-05,4.50598557867417E-05,4.5059853960852E-05,0.000183966620794,0.000183966627196,9.34773061921195E-06,9.34773018786371E-06,3.57512559988526E-05,3.57512549333603E-05,1.19617912243304E-05,5.71724915562226E-06,5.32590045553607E-06,5.32590108618108E-06,8.96549252991108E-05,8.96549183215913E-05,5.14371327101066E-07,2.73258704812149E-07,1.27674180039417E-06,1.27674212846922E-06,3.36841158296678E-06,3.36840871435134E-06,2.48884263398768E-07,2.48884372938684E-07,8.99607091177038E-07,8.9960738347862E-07,2.18319190941349E-07,2.18319183304726E-07,2.321989287629E-07,2.80022600826939E-06,2.80022734699199E-06,1.98645615602267E-06,1.98645485131094E-06,2.02812125721275E-07,1.35033836637793E-07,1.35033960367996E-07,6.31484949005271E-05,6.31484892869884E-05,8.58958487088142E-08,0,6.34128232456709E-07,6.34130704368324E-07,9.10484253972393E-08,9.10473083260568E-08,0,0,5.99927296645052E-08,5.99927123864651E-08,0
2.08,0.405998460417766,0.232753708392318,0.232753708558425,0.044865919900648,0.044865919772836,0.007650840465325,0.007650840355792,0.012503524611789,0.000473166311493,0.001474233997114,0.001474233817083,0.000232768236355,0.000232768263898,0.000312924854038,0.002917112160361,0.002917111960001,1.27822838268483E-05,4.50275368689509E-05,4.50274788021386E-05,0.00018406415239,0.000184064113344,9.37787355525622E-06,9.37788631429933E-06,3.57080213146551E-05,3.57080042194529E-05,1.19757545791724E-05,5.72396254739052E-06,5.32831001080929E-06,5.32825764849571E-06,8.92011654718984E-05,8.92010392234451E-05,5.16172830872508E-07,2.73335135067191E-07,1.27496301031706E-06,1.27497680702491E-06,3.37022772028048E-06,3.37022975051184E-06,2.49409303430943E-07,2.49423925216449E-07,8.97807123088032E-07,8.97799638463741E-07,2.18727135019914E-07,2.18720810696351E-07,2.31812620925507E-07,2.78830389183653E-06,2.78831199060411E-06,1.9758802564301E-06,1.97583545006557E-06,2.03023008739404E-07,1.34967252416769E-07,1.34990236264421E-07,6.2502126445448E-05,6.25020958278368E-05,8.45981428853913E-08,1.65102479073516E-08,6.32471227332384E-07,6.32473501480528E-07,9.03445508638348E-08,9.03790479350036E-08,4.94544514948061E-08,4.94694077796211E-08,6.00783931622309E-08,6.00772397241407E-08,2.80693668908151E-08
2.085,0.406278263795552,0.232725027430477,0.232725027363239,0.044765046744994,0.044765046696485,0.007655255328716,0.00765525531344,0.012511141654369,0.000474429061891,0.001472012549092,0.001472012538475,0.000232918730292,0.000232918734689,0.000313325542208,0.002900766388177,0.002900766362639,1.28292926868753E-05,4.49994186491431E-05,4.49994168082543E-05,0.000184172032679,0.000184172038709,9.40949598907663E-06,9.40949551493906E-06,3.56724208442293E-05,3.56724197370671E-05,1.19917840289231E-05,5.73891752382941E-06,5.33577750293823E-06,5.33577809477107E-06,8.87556925525597E-05,8.87556849280104E-05,5.18744785633719E-07,2.7488627005881E-07,1.27426825730258E-06,1.27426847152323E-06,3.37736931450657E-06,3.37736651982517E-06,2.50786227026182E-07,2.50786336412809E-07,8.97739510824826E-07,8.97739859293752E-07,2.19466316480511E-07,2.19466285847906E-07,2.32872204772672E-07,2.77727882492724E-06,2.7772801642337E-06,1.96735686557884E-06,1.96735569691495E-06,2.03753741225059E-07,1.35445261521704E-07,1.35445384028001E-07,6.18639508992525E-05,6.18639453678511E-05,8.6280910525122E-08,0,6.33148173457432E-07,6.33150662236555E-07,9.12864581116298E-08,9.12852906677959E-08,0,0,6.02657447904355E-08,6.02657298875414E-08,0
2.09,0.406558509067526,0.232696149909287,0.232696150736973,0.044664289833329,0.044664289365144,0.007659631826965,0.00765963163713,0.012518647814389,0.000475687332655,0.001469767295983,0.001469767098706,0.000233056556007,0.000233056536986,0.000313704900243,0.0028844930841,0.002884492886208,1.28716233711681E-05,4.49672676631742E-05,4.49672197199088E-05,0.000184265819741,0.000184265810944,9.43986113935272E-06,9.4398582090761E-06,3.56289381291197E-05,3.56289251315245E-05,1.20055512765906E-05,5.74554459332036E-06,5.33812041203669E-06,5.338089370861E-06,8.83059499647918E-05,8.83058807554523E-05,5.2054703579834E-07,2.74938533395025E-07,1.27248140792048E-06,1.27248490287285E-06,3.37912862500978E-06,3.37914495743528E-06,2.51334101236127E-07,2.5132640812536E-07,8.95933337342115E-07,8.95930029953944E-07,2.19875875130886E-07,2.19863480450465E-07,2.32502069210012E-07,2.76542471055062E-06,2.76543497553837E-06,1.95684615823066E-06,1.95683724675393E-06,2.03959020989493E-07,1.35377765572597E-07,1.35384539481427E-07,6.12306611163096E-05,6.12306366631589E-05,8.49946595764599E-08,1.67338582702953E-08,6.31484365062382E-07,6.31485912178632E-07,9.05935280488939E-08,9.0595521156469E-08,4.96243233066587E-08,4.96400492495462E-08,6.03534884432497E-08,6.03522927332216E-08,2.81108656494496E-08
2.095,0.406838621175106,0.232666885718341,0.232666885648487,0.044563723528163,0.0445637234772,0.007664048110154,0.007664048097542,0.012526128990733,0.000476959482627,0.001467544956985,0.001467544945801,0.000233205199099,0.000233205204325,0.000314102074172,0.002868322379153,0.002868322355577,1.29187920531629E-05,4.49392552373369E-05,4.49392523254909E-05,0.000184369867464,0.000184369873988,9.47164647771314E-06,9.47164624025236E-06,3.55930082846964E-05,3.55930075901339E-05,1.20213267951248E-05,5.76043471441663E-06,5.34547176369288E-06,5.34547306200828E-06,8.78644656058286E-05,8.78644565524075E-05,5.23135091463919E-07,2.76516922646681E-07,1.27178283202602E-06,1.27178308744024E-06,3.38621144896162E-06,3.38620883269987E-06,2.52689196951203E-07,2.52689401702177E-07,8.95821043006497E-07,8.95821494829456E-07,2.20623145984067E-07,2.20623172799219E-07,2.33535488747433E-07,2.75447582779543E-06,2.75447719725706E-06,1.94840551480008E-06,1.94840457636786E-06,2.04681718264218E-07,1.35847506892221E-07,1.3584756273255E-07,6.06054167264656E-05,6.06054122120379E-05,8.6663866498491E-08,0,6.32148744582064E-07,6.32150752955825E-07,9.1520532922929E-08,9.15196990347832E-08,0,0,6.05370835086872E-08,6.05370358628737E-08,0
2.1,0.40711918546589,0.232637423076142,0.232637423183255,0.044463271710321,0.044463271340804,0.007668426301494,0.007668426142958,0.012533498494502,0.000478227237403,0.001465298752886,0.001465298670221,0.00023334112716,0.000233341220997,0.000314477868704,0.002852223005332,0.002852222912505,1.29613264569089E-05,4.49071868329385E-05,4.49071861964299E-05,0.000184459854841,0.000184459827785,9.50219888203718E-06,9.50219426222498E-06,3.55491786225483E-05,3.55492352140304E-05,1.20348494662337E-05,5.76696675856621E-06,5.34773772792934E-06,5.34766724946737E-06,8.74186302422963E-05,8.7418619243942E-05,5.24952407701671E-07,2.76592316067056E-07,1.26996385758309E-06,1.26997918027312E-06,3.38789818845008E-06,3.38790300398356E-06,2.53236427634186E-07,2.53236294552488E-07,8.93988494325513E-07,8.93997816449381E-07,2.21031497553493E-07,2.21022672300985E-07,2.33147600739162E-07,2.74268344842064E-06,2.74269665098041E-06,1.93796076780875E-06,1.93795103948112E-06,2.04887807635096E-07,1.35778018668367E-07,1.35789060479736E-07,5.99849165621996E-05,5.99849046091631E-05,8.53518742031753E-08,1.69577252601211E-08,6.30469009470735E-07,6.30465722832683E-07,9.08147342343824E-08,9.08368964914706E-08,4.9772412630351E-08,4.97954376837043E-08,6.0623453110161E-08,6.06238366952067E-08,2.8156676851644E-08
2.105,0.407399624742904,0.232607571252989,0.232607571179083,0.044363008593707,0.044363008556611,0.007672844995315,0.007672844980337,0.012540842518466,0.000479508998046,0.001463075697155,0.001463075683267,0.000233488113207,0.000233488117485,0.000314871538718,0.002836225155225,0.002836225133178,1.30086496952982E-05,4.48793654115752E-05,4.48793629551676E-05,0.00018455998835,0.000184559992053,9.53418081892067E-06,9.53418053091899E-06,3.55130191107922E-05,3.55130195364779E-05,1.20504169767574E-05,5.78179873379678E-06,5.35498379093252E-06,5.35498513042329E-06,8.69811476043051E-05,8.69811389988025E-05,5.27541321868904E-07,2.7815031625763E-07,1.26928739440433E-06,1.26928741580932E-06,3.39493654567288E-06,3.39493415605285E-06,2.54592836565513E-07,2.54592991060512E-07,8.93851143952233E-07,8.93851753633449E-07,2.21790092597282E-07,2.21790064787012E-07,2.34188160825732E-07,2.73181591231214E-06,2.73181716284577E-06,1.9296013047789E-06,1.92960075671351E-06,2.05595612698335E-07,1.36240162687406E-07,1.3624022323286E-07,5.93723285856632E-05,5.93723239484793E-05,8.70445559385357E-08,0,6.31130213220136E-07,6.31132082134506E-07,9.17511521402745E-08,9.17502862077718E-08,0,0,6.08066224349625E-08,6.08065715336233E-08,0
2.11,0.407680531087003,0.232577520273004,0.232577521010935,0.044262857151594,0.044262856884632,0.007677225161528,0.007677224984455,0.012548073464375,0.000480786299029,0.001460828316283,0.001460828250618,0.000233622175356,0.000233622151051,0.000315243582318,0.002820297255501,0.002820297197156,1.30512836776195E-05,4.48473921836864E-05,4.48474118071504E-05,0.000184645978988,0.00018464598032,9.56490315684748E-06,9.56490216445365E-06,3.54688838645108E-05,3.54688392936699E-05,1.20636882889142E-05,5.78824030885295E-06,5.35709481603311E-06,5.35705052323594E-06,8.65392098606393E-05,8.6539194812953E-05,5.29345251754036E-07,2.78210952222646E-07,1.26747586384275E-06,1.26746505635587E-06,3.39655510426593E-06,3.39656765928077E-06,2.55114146425853E-07,2.55124094091911E-07,8.91970734557253E-07,8.91992383596285E-07,2.22187610094998E-07,2.22196100629786E-07,2.33785691641888E-07,2.72010294099716E-06,2.72010060015802E-06,1.91924538571144E-06,1.91921873261557E-06,2.05789957244445E-07,1.36154138999322E-07,1.36164929677001E-07,5.87643366952635E-05,5.87643358184842E-05,8.57274073296339E-08,1.71789472663201E-08,6.2942699688813E-07,6.29449841468109E-07,9.10364448697866E-08,9.10719440113142E-08,4.99416812783775E-08,4.99500783043415E-08,6.08894428993907E-08,6.08879728207269E-08,2.81929746369199E-08
2.115,0.407961316414798,0.232547077928383,0.232547077849267,0.044162893592735,0.044162893555454,0.007681646718098,0.007681646702611,0.01255527895791,0.000482077853927,0.001458604560159,0.00145860454568,0.000233767538562,0.000233767542507,0.000315633833894,0.002804470029301,0.002804470007519,1.30988671738792E-05,4.48197516494646E-05,4.48197490741615E-05,0.000184742246595,0.000184742250351,9.59709826499423E-06,9.59709800041161E-06,3.54324517196394E-05,3.54324518812232E-05,1.2079053019387E-05,5.80300731028405E-06,5.36431351463502E-06,5.36431478506118E-06,8.61056465380658E-05,8.61056378089999E-05,5.31964188315435E-07,2.797873342006E-07,1.2667823083053E-06,1.26678240146214E-06,3.4035429731044E-06,3.40354050942821E-06,2.56497254750718E-07,2.56497425223737E-07,8.91829043813971E-07,8.9182958554084E-07,2.22967235300821E-07,2.22967218006986E-07,2.3483074805071E-07,2.70929666097504E-06,2.70929795135872E-06,1.9109425304395E-06,1.91094189408119E-06,2.06494911559493E-07,1.36623339803001E-07,1.36623407556745E-07,5.81641330739158E-05,5.81641284952893E-05,8.74229688383493E-08,0,6.30092081151334E-07,6.30093977685999E-07,9.19778297437241E-08,9.19769408537346E-08,0,0,6.10742882966451E-08,6.10742340656803E-08,0
2.12,0.408242579581204,0.232516434118371,0.232516435223987,0.044063039173489,0.044063039335237,0.007686029885625,0.007686029850378,0.012562370594111,0.000483365035773,0.001456356442095,0.001456356389234,0.000233899960651,0.00023389998193,0.00031600243233,0.002788711705083,0.002788711604249,1.31417721810912E-05,4.47880023449131E-05,4.4787943282189E-05,0.000184824379141,0.000184824355593,9.62801919365287E-06,9.62802549105409E-06,3.53880411112155E-05,3.53880878995222E-05,1.20921183769955E-05,5.80937922615516E-06,5.36636984203585E-06,5.36634303482353E-06,8.5667674981223E-05,8.5667625823702E-05,5.33789162943328E-07,2.79858360621584E-07,1.26496006952327E-06,1.26495547421132E-06,3.40511505061134E-06,3.40512594923617E-06,2.57028884474603E-07,2.57038222606766E-07,8.89959717326562E-07,8.89942696025347E-07,2.23389982767483E-07,2.23380392903313E-07,2.34436887339727E-07,2.69766181135285E-06,2.69765503075178E-06,1.90065896278746E-06,1.90066336103567E-06,2.06685125390825E-07,1.36542652263446E-07,1.36545131858225E-07,5.75684173467925E-05,5.7568412084761E-05,8.61043285761615E-08,1.74114188202993E-08,6.28407386742678E-07,6.28391739035814E-07,9.1274185255511E-08,9.12935313577355E-08,5.01008026667763E-08,5.01081286711375E-08,6.11552067469446E-08,6.11552475359102E-08,2.8239526892308E-08
