parameter,"(8,8)[0]","(9,8)[0]","(8,9)[0]","(7,8)[0]","(8,7)[0]","(9,9)[0]","(9,7)[0]","(7,9)[0]","(7,7)[0]","(8,8)[1]","(8,8)[2]","(9,8)[1]","(8,9)[1]","(7,8)[1]","(8,7)[1]","(8,9)[2]","(9,8)[2]","(8,7)[2]","(7,8)[2]","(10,8)[0]","(8,10)[0]","(8,6)[0]","(6,8)[0]","(9,9)[1]","(9,9)[2]","(7,9)[1]","(9,7)[1]","(7,7)[1]","(9,7)[2]","(7,9)[2]","(7,7)[2]","(9,10)[0]","(10,9)[0]","(7,10)[0]","(10,7)[0]","(9,6)[0]","(6,9)[0]","(6,7)[0]","(7,6)[0]","(8,8)[3]","(8,8)[4]","(8,8)[5]","(8,8)[6]","(8,8)[7]","(8,9)[3]","(9,8)[3]","(8,7)[3]","(7,8)[3]","(8,9)[4]","(9,8)[4]","(8,7)[4]","(7,8)[4]","(9,8)[5]","(8,9)[5]","(7,8)[5]","(8,7)[5]","(8,9)[6]","(9,8)[6]","(8,7)[6]","(7,8)[6]"
-0.1224,0.224573838,0.094799043,0.094800852,0.094573141,0.094571781,0.041037499,0.038821828,0.038823255,0.040825045,0.023883551,0.023447362,0.009942607,0.009944167,0.009913765,0.00991508,0.008357553,0.008357182,0.008315462,0.008315582,0.006151144,0.006151821,0.006100568,0.006100584,0.003570423,0.003561412,0.003425127,0.0034249,0.003541855,0.003408898,0.003409111,0.003528061,0.00269759,0.002697307,0.002448198,0.002447849,0.002434306,0.002434415,0.002664185,0.002664181,0.002461637,0.001947119,0.001932288,0.001918334,0.001880649,0.000861169,0.000861057,0.000855509,0.000855497,0.000839494,0.000839456,0.000834115,0.000834206,0.000806875,0.000806984,0.000804596,0.000804608,0.000787819,0.000787914,0.000783437,0.000783557
-0.1263,0.224579979,0.094797433,0.094798398,0.094572386,0.094571507,0.041069233,0.038788103,0.038788966,0.040858337,0.023889873,0.023439477,0.009941301,0.009943787,0.009912712,0.009915061,0.008357694,0.008357484,0.008317084,0.008317071,0.006150649,0.00615112,0.006100878,0.006100686,0.003572557,0.003563568,0.003423166,0.00342308,0.003544498,0.003407164,0.003407255,0.003530633,0.002701136,0.00270098,0.002444223,0.002444021,0.002430711,0.002430682,0.002668082,0.002668196,0.00246174,0.001947435,0.001932596,0.001918804,0.001880331,0.000861337,0.000861264,0.000855791,0.000855738,0.000839209,0.000839247,0.000834016,0.000834088,0.000807177,0.000807241,0.000804874,0.00080491,0.000787558,0.000787683,0.0007833,0.000783457
-0.137,0.224592548,0.09479348,0.094792885,0.094571224,0.094568809,0.041159544,0.03869799,0.038698691,0.040950211,0.02390779,0.023419509,0.009943707,0.009941515,0.009915287,0.009912824,0.008357444,0.00835724,0.008317863,0.008317952,0.006149913,0.006149615,0.006100142,0.006100742,0.003578223,0.003568652,0.003417699,0.003417582,0.003550652,0.003401081,0.003401118,0.003536209,0.002711397,0.002711508,0.002433899,0.002433962,0.002420507,0.002420729,0.002678966,0.002678753,0.002462291,0.00194704,0.001932774,0.001920316,0.001878847,0.000861797,0.000861833,0.000856277,0.000856334,0.000838793,0.000838749,0.000833678,0.000833653,0.000807488,0.000807379,0.000805219,0.000805088,0.0007872,0.000787048,0.000782992,0.00078284
-0.139,0.224595058,0.094792938,0.094791586,0.094570795,0.094568993,0.041176568,0.038681246,0.038681359,0.040967873,0.02391131,0.023415805,0.009943871,0.009941398,0.009915284,0.009913038,0.008357477,0.008357155,0.008317935,0.008317835,0.006149684,0.006149305,0.006100043,0.006100466,0.00357931,0.003569609,0.003416651,0.003416576,0.003551754,0.003399959,0.003399904,0.003537191,0.002713315,0.002713468,0.002431933,0.002432033,0.002418617,0.002418769,0.00268091,0.002680763,0.002462415,0.001946977,0.00193279,0.00192054,0.001878559,0.000861893,0.000861936,0.000856395,0.000856419,0.000838679,0.000838672,0.000833613,0.000833541,0.000807569,0.000807388,0.000805287,0.000805145,0.000787094,0.000786954,0.000782885,0.000782734
-0.1392,0.224595171,0.094793899,0.09479108,0.094569439,0.094569956,0.041178822,0.038680207,0.038678755,0.040969715,0.023911691,0.023415399,0.009944039,0.009941299,0.009915197,0.009913112,0.008357355,0.008357099,0.008318182,0.008317571,0.006149728,0.006149195,0.006100256,0.006100213,0.003579421,0.003569692,0.003416453,0.003416527,0.003551887,0.003399919,0.003399661,0.003537288,0.002713534,0.002713712,0.002431653,0.002431875,0.002418519,0.002418459,0.002681071,0.002681042,0.002462422,0.001946956,0.001932765,0.00192057,0.001878525,0.000861892,0.000861945,0.000856424,0.000856415,0.000838663,0.000838657,0.000833631,0.00083351,0.000807599,0.00080737,0.000805283,0.000805141,0.000787063,0.000786957,0.00078287,0.000782729
-0.1415,0.22459791,0.094793379,0.094790464,0.094568633,0.094569234,0.041198333,0.038661174,0.038659654,0.040989025,0.023915573,0.023411309,0.009944133,0.009941385,0.009915281,0.009913203,0.008357355,0.008357107,0.008318209,0.008317577,0.006149453,0.006148905,0.00610002,0.006099963,0.003580674,0.003570767,0.00341531,0.003415393,0.003553096,0.003398623,0.003398354,0.003538389,0.002715733,0.002715914,0.002429473,0.002429702,0.002416372,0.002416305,0.002683256,0.002683231,0.002462569,0.001946881,0.001932832,0.001920847,0.001878228,0.000862006,0.00086206,0.000856539,0.000856527,0.000838564,0.000838559,0.000833538,0.000833417,0.000807664,0.000807433,0.000805354,0.000805214,0.000786958,0.000786854,0.000782758,0.000782618
-0.1522,0.224612076,0.094790734,0.09478785,0.094564756,0.094563185,0.041291134,0.0385698,0.038569082,0.04107972,0.023933486,0.02339107,0.009944226,0.009941563,0.009915401,0.00991315,0.008358423,0.008358252,0.008317962,0.008317763,0.006149168,0.006148506,0.006098587,0.006098984,0.003587034,0.003576339,0.003409898,0.003409822,0.003558796,0.003392261,0.003392081,0.003543269,0.002726708,0.002726934,0.002419267,0.002419499,0.002406088,0.002406189,0.002693669,0.002693519,0.002463176,0.001946506,0.001933241,0.001922285,0.00187675,0.000862576,0.000862633,0.000857059,0.000857084,0.000838152,0.000838166,0.000833061,0.000832991,0.000807931,0.000807597,0.000805619,0.000805355,0.000786499,0.000786365,0.000782184,0.000782021
-0.1524,0.224612205,0.09479097,0.094788111,0.094564303,0.094562794,0.041293634,0.038567738,0.03856701,0.041081588,0.023933889,0.023390594,0.009944286,0.009941616,0.009915377,0.009913118,0.008358482,0.008358316,0.008317888,0.008317693,0.006149228,0.006148567,0.006098511,0.006098904,0.00358719,0.003576511,0.003409765,0.003409691,0.003558886,0.003392113,0.003391933,0.003543347,0.002727,0.002727226,0.002419052,0.002419284,0.002405841,0.002405941,0.002693878,0.002693728,0.002463195,0.001946493,0.001933247,0.001922321,0.001876713,0.000862592,0.00086265,0.000857064,0.000857089,0.000838148,0.000838162,0.000833046,0.000832976,0.000807938,0.000807605,0.000805623,0.00080536,0.000786491,0.000786358,0.000782166,0.000782003
-0.1558,0.224616653,0.09478951,0.094786584,0.094563657,0.0945621,0.041322262,0.038539366,0.038538625,0.041110776,0.023939615,0.02338435,0.009944337,0.009941665,0.009915513,0.009913249,0.008358453,0.008358275,0.008317983,0.008317776,0.006148792,0.006148124,0.006098197,0.006098596,0.003589017,0.003578103,0.003408071,0.003407995,0.003560758,0.003390186,0.003390005,0.003545006,0.002730272,0.002730499,0.002415826,0.002416061,0.002402663,0.002402763,0.002697182,0.002697031,0.00246341,0.001946395,0.001933339,0.001922727,0.001876252,0.000862765,0.000862823,0.000857246,0.00085727,0.000837998,0.000838011,0.000832911,0.000832841,0.000808041,0.000807704,0.000805734,0.000805467,0.000786317,0.000786186,0.00078199,0.000781829
-0.1568,0.224618865,0.094789343,0.094785907,0.094562871,0.094561957,0.04133089,0.038530879,0.038529707,0.041119014,0.023941336,0.023382329,0.009944365,0.009941619,0.009915433,0.009913202,0.008358583,0.008358414,0.008318372,0.008317899,0.006148705,0.006147984,0.00609822,0.00609844,0.003589581,0.003578593,0.003407559,0.00340754,0.003561462,0.003389672,0.003389406,0.003545558,0.002731233,0.002731469,0.002414834,0.002415104,0.002401719,0.002401747,0.002698136,0.002698035,0.00246346,0.001946397,0.001933387,0.001922878,0.001876088,0.000862808,0.000862868,0.000857313,0.000857321,0.000837936,0.00083795,0.000832874,0.000832784,0.000808081,0.000807715,0.000805777,0.000805505,0.000786244,0.000786125,0.000781931,0.00078178
-0.1585,0.22462014,0.094788736,0.094785179,0.094563154,0.094560936,0.041345052,0.038516913,0.038516168,0.041133594,0.023944154,0.023379384,0.009944419,0.009941725,0.009915617,0.009913326,0.008358603,0.008358267,0.008318105,0.008317877,0.006148529,0.006147806,0.006097895,0.006098374,0.003590458,0.003579419,0.003406754,0.003406622,0.003562261,0.003388698,0.003388508,0.003546323,0.002732873,0.002733105,0.002413283,0.002413527,0.002400143,0.002400254,0.002699783,0.002699622,0.002463591,0.001946339,0.001933413,0.001923045,0.001875876,0.000862906,0.000862952,0.000857394,0.000857413,0.000837876,0.000837889,0.000832798,0.000832733,0.000808151,0.000807759,0.000805851,0.000805526,0.000786172,0.000786045,0.000781848,0.000781682
-0.1636,0.224627275,0.094787641,0.094784075,0.094558782,0.094556906,0.041390213,0.038473407,0.038472506,0.041175162,0.023952465,0.023369159,0.009944644,0.009941882,0.009915112,0.009912798,0.008360558,0.008360173,0.008318219,0.008317711,0.006148683,0.006148053,0.006097123,0.006097401,0.00359382,0.003582516,0.003404466,0.003404338,0.003564917,0.003385824,0.00338559,0.003548613,0.002738294,0.0027385,0.002408642,0.002408859,0.002395209,0.002395261,0.002704518,0.002704416,0.002463861,0.001946514,0.001933785,0.001923496,0.001875343,0.000863288,0.00086333,0.000857629,0.000857638,0.000837759,0.000837754,0.000832528,0.000832452,0.000808311,0.000807919,0.000806112,0.000805773,0.000786039,0.000785774,0.00078153,0.000781252
-0.1654,0.22462968,0.094786918,0.094783697,0.094558333,0.0945563,0.041405467,0.038458402,0.038457745,0.041190475,0.023955416,0.023365838,0.009944562,0.009942002,0.009915232,0.00991277,0.008360585,0.008360188,0.008318324,0.008317487,0.006148433,0.006147948,0.006096942,0.006097141,0.003594802,0.003583378,0.003403593,0.003403478,0.003565868,0.003384841,0.003384557,0.003549411,0.002740077,0.00274021,0.002406987,0.002407156,0.002393566,0.002393587,0.002706231,0.002706145,0.002463963,0.001946471,0.001933795,0.001923655,0.001875107,0.000863387,0.000863408,0.000857725,0.000857731,0.000837703,0.000837648,0.000832443,0.00083238,0.000808354,0.000807988,0.000806158,0.000805821,0.000785939,0.000785686,0.000781412,0.000781166
-0.1658,0.224629723,0.094786634,0.094783681,0.094558133,0.094555733,0.041409301,0.038454726,0.038454252,0.041194107,0.023956226,0.023365112,0.009944725,0.009942035,0.00991524,0.009912896,0.008360605,0.008360194,0.008317968,0.008317781,0.006148442,0.006147888,0.006096741,0.006097189,0.003595049,0.003583614,0.003403389,0.003403201,0.003566046,0.003384524,0.003384399,0.003549618,0.002740501,0.002740692,0.002406585,0.002406761,0.002393104,0.002393229,0.002706664,0.002706521,0.002464031,0.001946453,0.00193385,0.001923732,0.00187506,0.000863416,0.000863453,0.000857739,0.000857764,0.000837677,0.000837667,0.000832428,0.00083237,0.000808372,0.000808017,0.000806176,0.000805843,0.000785935,0.000785667,0.00078141,0.000781126
-0.1802,0.22465031,0.094779726,0.094778836,0.09455267,0.094552142,0.041532992,0.038333145,0.038332896,0.04131888,0.023980972,0.023338083,0.009944671,0.009942713,0.009915809,0.009913895,0.008360188,0.008359969,0.008318333,0.008317977,0.006146267,0.006146106,0.006095336,0.006095408,0.003603036,0.003590361,0.003395963,0.00339595,0.003574103,0.003376117,0.003376014,0.003556565,0.002754677,0.002754715,0.002392823,0.002392891,0.002379543,0.002379557,0.00272077,0.002720725,0.002465105,0.001945853,0.001934355,0.001925684,0.001873091,0.000864202,0.000864206,0.000858556,0.00085855,0.000837026,0.000836977,0.000831866,0.000831807,0.000808697,0.000808589,0.000806482,0.000806386,0.000785101,0.000785041,0.000780589,0.000780514
-0.1855,0.224658023,0.094776856,0.094778024,0.094550557,0.094549771,0.041578342,0.038288666,0.038289571,0.041363603,0.023989813,0.023328254,0.009942837,0.009945,0.009914178,0.009915866,0.008360157,0.008360172,0.008318083,0.008318262,0.0061454,0.006145725,0.006094661,0.006094716,0.00360594,0.003592868,0.003393382,0.003393289,0.003576957,0.003372981,0.003373087,0.003559009,0.002759922,0.002759814,0.002387986,0.00238783,0.002374604,0.002374633,0.002725809,0.002725832,0.002465515,0.001945662,0.001934544,0.001926295,0.001872373,0.000864509,0.000864472,0.000858831,0.000858842,0.000836777,0.000836777,0.000831581,0.000831666,0.000808763,0.00080885,0.00080658,0.00080661,0.000784755,0.000784808,0.000780196,0.000780297
-0.1872,0.224660874,0.094775723,0.094776939,0.094550361,0.09454957,0.041592647,0.038274303,0.038275231,0.041378603,0.023992678,0.023325018,0.00994283,0.009944996,0.009914264,0.009915951,0.008360119,0.008360134,0.008318168,0.008318355,0.006145108,0.006145439,0.006094504,0.006094563,0.003606849,0.003593637,0.003392533,0.003392438,0.003577945,0.003371993,0.003372101,0.003559854,0.002761559,0.002761449,0.002386355,0.002386197,0.002373007,0.00237304,0.002727509,0.002727531,0.002465639,0.001945609,0.001934601,0.001926492,0.001872136,0.000864597,0.00086456,0.000858929,0.000858941,0.000836697,0.000836698,0.000831517,0.000831602,0.000808813,0.000808901,0.000806635,0.000806666,0.000784653,0.000784706,0.000780101,0.000780201
-0.1912,0.224667514,0.094774396,0.094775288,0.094548439,0.094547664,0.041627573,0.038240729,0.038241795,0.041412371,0.023999256,0.02331744,0.009942664,0.009945727,0.009913726,0.009916115,0.008360643,0.008360574,0.008318086,0.008318321,0.00614478,0.006144967,0.006093982,0.006093888,0.003609065,0.003595577,0.003390613,0.003390524,0.00358006,0.003369618,0.003369737,0.003561623,0.002765521,0.002765487,0.002382616,0.002382473,0.002369247,0.002369233,0.002731293,0.002731391,0.002465955,0.001945534,0.001934814,0.001926758,0.001871565,0.000864831,0.000864809,0.000859143,0.000859111,0.000836474,0.000836682,0.000831328,0.000831408,0.000808919,0.000808995,0.000806748,0.000806853,0.000784368,0.000784498,0.000779727,0.000779942
-0.1967,0.224676707,0.094769897,0.094773737,0.094546513,0.094546817,0.041674978,0.038193591,0.038195623,0.041460917,0.024008619,0.023307044,0.009942531,0.00994625,0.009914005,0.009916565,0.008360162,0.008360426,0.00831805,0.008318709,0.006143646,0.00614424,0.006093384,0.00609323,0.003612028,0.003598104,0.003387694,0.003387669,0.003583168,0.003366303,0.003366609,0.003564347,0.002770966,0.002770819,0.002377356,0.00237706,0.00236402,0.002364048,0.002736774,0.002736877,0.002466485,0.001945273,0.001935055,0.001927421,0.001870695,0.000865121,0.000865082,0.000859442,0.000859433,0.000836249,0.000836431,0.000831099,0.00083121,0.000808957,0.000809324,0.000806805,0.000807132,0.000783973,0.000784124,0.000779359,0.00077963
-0.1981,0.224678614,0.094769503,0.094773224,0.094545594,0.09454626,0.041687451,0.03818198,0.038183635,0.041473162,0.024011103,0.02330453,0.009942939,0.009946195,0.009914209,0.009916677,0.008359985,0.008360241,0.008318021,0.008318615,0.006143376,0.006144016,0.006093153,0.006092986,0.003612839,0.00359869,0.003386932,0.003386931,0.003583887,0.003365449,0.003365727,0.003564975,0.002772391,0.002772209,0.002375986,0.002375701,0.002362687,0.002362702,0.002738138,0.00273824,0.002466669,0.001945151,0.001935172,0.00192761,0.001870473,0.000865212,0.000865158,0.000859516,0.000859506,0.000836256,0.000836343,0.000831052,0.000831149,0.000809017,0.000809372,0.000806859,0.000807155,0.00078386,0.000784047,0.000779279,0.000779543
-0.2149,0.224706914,0.094761971,0.094765561,0.094538477,0.094539412,0.041832469,0.038041342,0.038042723,0.041617898,0.02403918,0.023272825,0.009943802,0.009946668,0.009914963,0.009917338,0.008360039,0.008360402,0.008318234,0.008318814,0.006140948,0.006141567,0.006090827,0.006090675,0.003622122,0.003606508,0.003378557,0.003378591,0.003593164,0.003355599,0.003355836,0.003572787,0.002788921,0.002788741,0.002360098,0.002359837,0.002346928,0.002346946,0.002754538,0.002754626,0.002468141,0.001944447,0.001935948,0.001929433,0.001868176,0.000866128,0.000866077,0.000860433,0.000860428,0.000835581,0.000835615,0.000830427,0.000830513,0.000809543,0.000809889,0.000807365,0.000807645,0.000782848,0.00078303,0.000778262,0.000778504
-0.2231,0.22472124,0.094759783,0.094759979,0.094535606,0.094534484,0.041903751,0.03797289,0.037973256,0.041688804,0.024052937,0.023257254,0.009945866,0.009945382,0.009916442,0.009916583,0.008360522,0.008360139,0.008318562,0.008318673,0.006139877,0.006140159,0.006089381,0.006089672,0.003626761,0.003610281,0.003374685,0.003374377,0.003597731,0.003350759,0.003350905,0.003576535,0.002797066,0.002796868,0.002352328,0.002352093,0.002339125,0.002339327,0.002762687,0.002762543,0.00246891,0.001944076,0.001936427,0.001930293,0.001867092,0.000866608,0.000866526,0.000860858,0.000860915,0.000835302,0.000835248,0.000830155,0.000830206,0.000809993,0.000809959,0.000807817,0.00080767,0.000782428,0.000782463,0.000777872,0.000777887
-0.2267,0.224722464,0.094755559,0.094762267,0.094530085,0.094534133,0.041939498,0.037942097,0.037943772,0.04172138,0.024060339,0.023251633,0.009946881,0.009947697,0.009916891,0.009918481,0.008359584,0.008360868,0.008317122,0.00831838,0.006138959,0.006139942,0.006088594,0.006088292,0.003628383,0.003611911,0.003372347,0.003372453,0.003599234,0.003348274,0.003348681,0.003577891,0.002800981,0.002800607,0.002348964,0.002348481,0.002335384,0.002335763,0.002765987,0.002766035,0.002469803,0.001943774,0.00193634,0.001930425,0.001866352,0.000866848,0.000866766,0.000861044,0.000861086,0.000835226,0.000835197,0.000829985,0.00083006,0.000809607,0.000810339,0.000807345,0.000808056,0.000782141,0.000782108,0.000777141,0.00077765
-0.2303,0.224728799,0.09475825,0.094753039,0.094534381,0.094529649,0.041968347,0.037913492,0.037913045,0.041753829,0.024065972,0.023244531,0.00994756,0.009946322,0.009918152,0.009917626,0.008360284,0.008358959,0.008318573,0.008317614,0.006138739,0.006138334,0.006087923,0.006088568,0.003630463,0.003613337,0.003370897,0.003370461,0.003601508,0.003346449,0.003346337,0.003579693,0.002804102,0.002804107,0.002345336,0.002345292,0.002332324,0.002332512,0.002769877,0.00276963,0.002470083,0.001943582,0.001936645,0.001930874,0.001865886,0.000866984,0.000866933,0.000861262,0.000861306,0.000834994,0.000834987,0.000829924,0.000829965,0.00081038,0.000809893,0.000808179,0.000807612,0.000781963,0.000781873,0.000777396,0.000777304
-0.2319,0.224732355,0.094752126,0.094758442,0.094528517,0.094533149,0.041983643,0.03789863,0.037899919,0.04176739,0.024069106,0.023241852,0.009947005,0.009947842,0.009917214,0.009918977,0.008359413,0.008360829,0.008317299,0.008318579,0.006137922,0.006138849,0.006087956,0.006087578,0.003631181,0.003614192,0.003369727,0.003369887,0.003602199,0.003345197,0.003345569,0.003580389,0.002805978,0.002805621,0.002343974,0.002343529,0.002330544,0.002330888,0.00277116,0.002771229,0.002470319,0.001943537,0.001936642,0.001930906,0.001865622,0.000867115,0.00086704,0.000861344,0.000861379,0.000834997,0.000834983,0.000829814,0.000829889,0.000809749,0.000810494,0.000807486,0.000808222,0.000781785,0.000781754,0.000776804,0.000777315
-0.2359,0.224739,0.094750466,0.094757118,0.094526373,0.094530146,0.042019354,0.037864803,0.037866583,0.041801748,0.024075806,0.023234149,0.009947351,0.009948159,0.009917446,0.009918993,0.0083594,0.008360821,0.008317212,0.008318589,0.006137398,0.006138327,0.006087211,0.006086988,0.003633437,0.003616046,0.003367785,0.003367879,0.003604432,0.003342775,0.003343185,0.003582135,0.002810043,0.002809696,0.002340251,0.002339776,0.002326751,0.002327164,0.002775091,0.002775115,0.002470733,0.001943347,0.00193685,0.001931307,0.001865106,0.000867347,0.000867275,0.000861556,0.00086161,0.00083485,0.000834834,0.000829678,0.000829763,0.000809881,0.000810623,0.000807606,0.000808318,0.000781567,0.000781486,0.000776577,0.000777044
-0.2362,0.224740048,0.094749619,0.094756303,0.094527106,0.094530937,0.042020691,0.037862689,0.037864457,0.041804524,0.024076173,0.023233676,0.009947223,0.009948034,0.009917501,0.009919054,0.008359332,0.008360761,0.00831729,0.008318675,0.006137223,0.006138156,0.006087261,0.006087033,0.003633537,0.003616089,0.00336767,0.003367766,0.003604627,0.003342622,0.003343035,0.003582311,0.002810201,0.002809853,0.002339985,0.002339511,0.002326533,0.002326945,0.002775389,0.002775414,0.002470732,0.001943336,0.001936863,0.001931296,0.001865066,0.000867349,0.000867277,0.000861571,0.000861626,0.000834828,0.000834812,0.00082967,0.000829755,0.000809875,0.00081062,0.000807618,0.000808331,0.000781542,0.00078146,0.000776562,0.000777029
