parameter,"(32,32)[0]","(33,32)[0]","(32,33)[0]","(32,31)[0]","(31,32)[0]","(33,33)[0]","(33,31)[0]","(31,33)[0]","(31,31)[0]","(32,32)[1]","(32,32)[2]","(33,32)[1]","(32,33)[1]","(32,31)[1]","(31,32)[1]","(33,32)[2]","(32,33)[2]","(32,31)[2]","(31,32)[2]","(34,32)[0]","(32,34)[0]","(32,30)[0]","(30,32)[0]","(33,33)[1]","(33,33)[2]","(33,31)[1]","(31,33)[1]","(33,31)[2]","(31,33)[2]","(31,31)[1]","(31,31)[2]","(34,33)[0]","(33,34)[0]","(34,31)[0]","(31,34)[0]","(33,30)[0]","(30,33)[0]","(32,32)[3]","(31,30)[0]","(30,31)[0]","(32,32)[4]","(32,32)[5]","(32,32)[6]","(32,32)[7]","(33,32)[3]","(32,33)[3]","(33,32)[4]","(32,33)[4]","(33,32)[5]","(32,33)[5]","(32,31)[3]","(31,32)[3]","(33,32)[6]","(32,33)[6]","(32,31)[4]","(31,32)[4]","(32,31)[5]","(31,32)[5]","(32,31)[6]","(31,32)[6]"
-0.55,0.190016367,0.089512605,0.089466364,0.08439725,0.084361739,0.046626205,0.035984567,0.035947739,0.041392972,0.025655126,0.024515472,0.011831009,0.011824719,0.011112818,0.011106228,0.010575026,0.010566791,0.009819597,0.00981518,0.007959613,0.007948109,0.006956568,0.006950291,0.005286017,0.005270618,0.004361488,0.004358075,0.004166901,0.004161391,0.00461704,0.004588941,0.004428119,0.004424323,0.002911163,0.00290547,0.002698757,0.002694497,0.003298549,0.003641668,0.003639848,0.002743423,0.002732829,0.002678546,0.002647521,0.001356846,0.00135577,0.001298903,0.001297112,0.00125924,0.001258203,0.001257431,0.001256489,0.001214115,0.001213539,0.001216005,0.001215119,0.001170472,0.001169813,0.00112346,0.001123152
-0.552,0.189989748,0.089421912,0.089511038,0.084344379,0.084457067,0.046624724,0.035914221,0.03600648,0.041438951,0.025668184,0.024518177,0.011818999,0.011843075,0.011116074,0.011123946,0.010550494,0.010572084,0.009811019,0.009821585,0.007931522,0.007958867,0.006946548,0.006963451,0.005282035,0.005266695,0.00434942,0.004365454,0.004154539,0.004167754,0.004619552,0.00459163,0.00441994,0.004427871,0.002895083,0.002913657,0.002689142,0.002701257,0.003303398,0.003644184,0.003647488,0.00274202,0.002731388,0.002678172,0.002646487,0.001354429,0.001357539,0.001297027,0.001297915,0.001256922,0.001259143,0.001256713,0.001258569,0.001212025,0.00121375,0.001214769,0.001216956,0.00116909,0.001171348,0.001122555,0.001124542
-0.553,0.190005873,0.089413674,0.08952804,0.084329516,0.084459714,0.04664192,0.035896107,0.036003744,0.041438176,0.02566466,0.024518763,0.011820582,0.01184542,0.011112857,0.011124533,0.010548624,0.010574393,0.009811747,0.00982145,0.007931801,0.007959621,0.006945382,0.006963176,0.00528426,0.005267092,0.004348432,0.004364385,0.004152811,0.004166111,0.00462026,0.004591616,0.004421767,0.004431512,0.002894135,0.00291167,0.002687971,0.002699676,0.003304925,0.003644252,0.003648003,0.002741904,0.002731231,0.002678499,0.002646703,0.001354438,0.001357863,0.001297266,0.001297922,0.001257417,0.001258764,0.001257135,0.001258499,0.001212148,0.001213505,0.001214533,0.001216898,0.001169295,0.001171187,0.001122408,0.001124733
-0.555,0.190003416,0.089316381,0.089573638,0.084316195,0.08452613,0.046631402,0.035841586,0.036035473,0.04148297,0.025673712,0.024520373,0.011815853,0.011846227,0.011112352,0.011138828,0.010536074,0.010574495,0.009805557,0.009829508,0.007911254,0.007964843,0.006940295,0.006972472,0.005282083,0.005265212,0.004342669,0.004366433,0.004144249,0.004169549,0.004623269,0.004594782,0.004417366,0.004432846,0.002884784,0.002913285,0.002681463,0.002702358,0.00330621,0.003647188,0.003655213,0.002741722,0.002730504,0.002677932,0.002645187,0.001353833,0.001358552,0.001295029,0.001299042,0.001255413,0.001259402,0.001256619,0.00125969,0.001210663,0.001213484,0.001214376,0.001217879,0.001168923,0.001171817,0.001121896,0.001125039
-0.56,0.190051413,0.089224042,0.089702672,0.084205872,0.084588614,0.046706529,0.035701204,0.036075593,0.041497003,0.025674255,0.024507693,0.011797493,0.011864842,0.011094547,0.011145458,0.010527555,0.010595004,0.009793588,0.009840212,0.00788423,0.007992226,0.006921194,0.006981445,0.00528857,0.005273343,0.00432706,0.004376843,0.004129715,0.004175927,0.004623982,0.004596328,0.004421005,0.004455647,0.002858575,0.002920447,0.002664143,0.002705832,0.003305491,0.003646403,0.003661343,0.00274354,0.002730347,0.002679468,0.002643567,0.001351609,0.001360538,0.00129477,0.001301505,0.001254278,0.00126134,0.001254901,0.001261518,0.001208379,0.001214325,0.001212608,0.001219298,0.001167212,0.001172699,0.00111906,0.001125702
-0.562,0.190038737,0.08951397,0.08942179,0.084423147,0.084355312,0.046733322,0.035911639,0.035839207,0.041513503,0.025688053,0.024513945,0.011845854,0.011830713,0.01112952,0.01112239,0.010567366,0.010549618,0.009816647,0.009807846,0.007950967,0.007919638,0.006952177,0.006941826,0.005289848,0.005274054,0.004356394,0.004343637,0.004154618,0.004144581,0.004623337,0.004595773,0.004446216,0.00443429,0.002896008,0.002877159,0.002685788,0.002677197,0.003309904,0.003655917,0.003653746,0.002742137,0.002729589,0.002678277,0.002642235,0.00135853,0.001355658,0.001298615,0.001296779,0.001258349,0.001256536,0.001259076,0.001257769,0.001211533,0.001210267,0.001216563,0.001215164,0.001170311,0.001169067,0.001122613,0.001121006
-0.589,0.190211964,0.089648664,0.0893223,0.084454732,0.084207006,0.047031555,0.0357501,0.035512259,0.041675647,0.02570996,0.024465376,0.011854019,0.011819638,0.011136806,0.011093433,0.010593812,0.010543122,0.009828485,0.009796513,0.007959012,0.007895094,0.006950384,0.006909458,0.005318318,0.005305366,0.00434929,0.004318769,0.004140311,0.004109077,0.004634592,0.004611267,0.004504459,0.004484387,0.002861776,0.002830168,0.002659599,0.002634188,0.003312772,0.003685184,0.003673214,0.002750041,0.002727732,0.002682023,0.002635027,0.001363166,0.001357621,0.0013054,0.001298388,0.001260634,0.001255838,0.001262463,0.001257411,0.001209195,0.001206226,0.001218952,0.001213937,0.001169979,0.001166327,0.001119078,0.001115782
-0.592,0.190193717,0.089636661,0.089303209,0.084474391,0.084208538,0.047046844,0.035744061,0.035498822,0.041711578,0.025720044,0.024468598,0.01186166,0.011822942,0.011144394,0.01110284,0.010589777,0.010535232,0.009826307,0.00979388,0.007954363,0.007887369,0.006950435,0.00690879,0.005315301,0.005303168,0.004349862,0.004314703,0.004137637,0.004104462,0.004635889,0.004612127,0.004504898,0.004483524,0.002859442,0.002826101,0.002657743,0.002631925,0.003316926,0.00368832,0.003677148,0.00274875,0.002726341,0.002681266,0.002634293,0.00136335,0.001356715,0.001304347,0.001297926,0.001260068,0.001254463,0.001262982,0.001257677,0.001208525,0.001205503,0.001218962,0.001213954,0.001170144,0.001166033,0.001119294,0.00111531
-0.598,0.190233516,0.089602077,0.08934838,0.084425224,0.084227203,0.0471052,0.035664567,0.035481469,0.0417412,0.02572051,0.024454907,0.011853676,0.011828252,0.011135095,0.011103478,0.010584098,0.010545349,0.009824217,0.009801479,0.007945078,0.007895356,0.006942666,0.006911196,0.005320475,0.0053108,0.004341093,0.004318183,0.004128837,0.004104628,0.00463874,0.004616106,0.00451212,0.00449671,0.002847822,0.002823626,0.002648279,0.002628807,0.003316291,0.003691986,0.003683751,0.002749947,0.002725813,0.002682819,0.002633782,0.001362453,0.001358069,0.001304176,0.001299274,0.001259885,0.001255851,0.001262466,0.001258781,0.00120753,0.001204982,0.001218147,0.00121466,0.001169355,0.001166398,0.001118212,0.001115127
-0.603,0.19023641,0.089577514,0.089380052,0.084383324,0.084245592,0.047164623,0.035609256,0.035465895,0.041775911,0.025727212,0.024449037,0.011856776,0.011833577,0.011135344,0.01110779,0.010571915,0.010550722,0.009818787,0.009800125,0.00793537,0.007901585,0.006935134,0.00691205,0.005321989,0.005315143,0.004334293,0.004317323,0.004119609,0.004103109,0.004639641,0.004617703,0.004518735,0.004507905,0.002838851,0.002821382,0.00264065,0.002625672,0.003319867,0.003695868,0.003688787,0.002749559,0.002724252,0.002682738,0.002632297,0.001362057,0.001358879,0.001303471,0.001300177,0.001258806,0.001256211,0.001262555,0.001259481,0.00120651,0.001204248,0.001217471,0.001215017,0.001168525,0.001166572,0.001117083,0.00111496
-0.604,0.19024733,0.089544082,0.089412466,0.084350391,0.084273893,0.04717575,0.035572264,0.03548241,0.041780007,0.02572611,0.024447252,0.01185142,0.011837516,0.011130223,0.011110829,0.010571346,0.010555349,0.009815473,0.009802612,0.007931434,0.007907976,0.006929168,0.006914892,0.005323872,0.005316595,0.00433148,0.004321235,0.004115805,0.004104652,0.004640099,0.004617538,0.0045204,0.004512561,0.002835022,0.00282343,0.002636408,0.002626922,0.003319958,0.003695024,0.003690081,0.002750436,0.002724431,0.002682698,0.002631385,0.001361895,0.001360033,0.001303418,0.001300895,0.001258145,0.00125667,0.001262197,0.001260031,0.001206025,0.001204764,0.001217211,0.001215447,0.001167985,0.001166912,0.001116324,0.00111513
-0.611,0.190249176,0.08952765,0.08947935,0.084299243,0.08424724,0.047286544,0.035493531,0.035454566,0.041809968,0.025735762,0.02443803,0.011858634,0.011849732,0.011122559,0.011118852,0.010569121,0.010556093,0.009800686,0.009800483,0.007929194,0.007915366,0.006915853,0.006910423,0.005331752,0.005325236,0.004322879,0.004318682,0.004104196,0.004099639,0.004639211,0.004617271,0.004536913,0.004530816,0.002824879,0.002818846,0.002624223,0.00262123,0.00332484,0.003696828,0.00369595,0.002751478,0.002722307,0.00268183,0.002629682,0.0013627,0.001361194,0.001303434,0.001302942,0.001257679,0.001257331,0.00126139,0.00126104,0.001204771,0.001204855,0.001216554,0.001215584,0.001166993,0.001166214,0.001114963,0.001113768
-0.622,0.190319293,0.089526617,0.089481754,0.0842698,0.084239446,0.047382685,0.035405878,0.035375139,0.041872718,0.025735744,0.024412832,0.011854465,0.011850075,0.011118153,0.011112107,0.010568414,0.010565238,0.009806569,0.009799047,0.007925005,0.007918081,0.006912033,0.006905998,0.005338701,0.00533578,0.004319422,0.00431399,0.004095218,0.004091621,0.004643709,0.004623207,0.004551757,0.004549483,0.002812094,0.002808698,0.002613567,0.002609803,0.003324427,0.003707439,0.003705304,0.002753128,0.002721006,0.002682911,0.002629374,0.001362993,0.001362401,0.001303879,0.001302854,0.001257886,0.001257291,0.001262287,0.001261431,0.001204073,0.001203462,0.001216201,0.001215641,0.001166226,0.001165793,0.00111316,0.001112958
-0.625,0.190323154,0.089519092,0.089479529,0.084272354,0.084231915,0.047407746,0.0353868,0.035352826,0.041895411,0.025737218,0.024413682,0.011859278,0.011849989,0.011120742,0.011114962,0.010569475,0.010561688,0.009803151,0.009799429,0.007924325,0.007915348,0.006910545,0.006904553,0.005341628,0.005336669,0.004317876,0.004312983,0.00409232,0.004088188,0.004645356,0.004624187,0.004556955,0.004551709,0.002809439,0.002804616,0.002610555,0.002607181,0.003327727,0.003710221,0.003708527,0.00275319,0.002720165,0.002682397,0.002628885,0.001363615,0.001362022,0.001303891,0.001303021,0.0012577,0.001257104,0.001262792,0.001262058,0.001203482,0.001203371,0.001216317,0.001215368,0.001166272,0.001165662,0.001113032,0.001112477
-0.63,0.190350995,0.089475038,0.089454719,0.084289065,0.084268714,0.047415443,0.035342269,0.035328202,0.041959747,0.025739348,0.024405063,0.011851722,0.011850796,0.011122165,0.011121036,0.010564073,0.010560295,0.009806885,0.009804478,0.007914382,0.007910436,0.006912474,0.006909121,0.005339403,0.005336309,0.004315479,0.004312518,0.004087296,0.004085171,0.004651275,0.004630183,0.004555714,0.004555679,0.002801963,0.002800145,0.002605875,0.002604069,0.003328763,0.003718524,0.003718051,0.002753562,0.002719528,0.002682815,0.002628615,0.001362573,0.001362742,0.001302802,0.001302871,0.001257133,0.001256658,0.001263447,0.001263103,0.0012025,0.001202365,0.001216374,0.001216229,0.001166256,0.001165974,0.001112933,0.001112526
-0.633,0.190350892,0.089526417,0.0894684,0.084256432,0.08422202,0.047494495,0.035328448,0.035292535,0.041950179,0.025739245,0.024400044,0.011858677,0.011855849,0.011121494,0.011114806,0.010567541,0.010562638,0.009801747,0.009794657,0.00792339,0.007913663,0.006906752,0.006900203,0.005347341,0.005343094,0.004313386,0.0043079,0.004084384,0.004079385,0.004647939,0.004627217,0.004569674,0.004569111,0.002800362,0.002795844,0.002602474,0.00259804,0.003330229,0.003717973,0.003715974,0.002754195,0.002718323,0.002681727,0.002627657,0.001362728,0.001362711,0.001303769,0.001303065,0.001257101,0.001256251,0.001263244,0.001262389,0.001202883,0.001202016,0.001215904,0.001215473,0.001165515,0.001165017,0.001111887,0.001111437
-0.64,0.190376341,0.089484364,0.089529229,0.084202012,0.08423217,0.047583502,0.035235225,0.035269896,0.041992097,0.025747407,0.024388309,0.011858245,0.011864308,0.011114843,0.011120309,0.010562402,0.010567763,0.009791041,0.009795614,0.007913928,0.00792306,0.006894558,0.006899642,0.005355045,0.005351614,0.004304115,0.004307876,0.00407202,0.004076735,0.004648815,0.004628998,0.004584151,0.004586527,0.002786216,0.002792423,0.002588741,0.002593738,0.003333239,0.003722109,0.003723188,0.002755296,0.002716598,0.00268104,0.002625378,0.001363479,0.001364621,0.001304228,0.00130497,0.001256478,0.001257291,0.001262885,0.001263677,0.001201184,0.001202023,0.001215421,0.00121591,0.001164536,0.001164985,0.001109987,0.001110588
-0.647,0.190415768,0.089534789,0.089424894,0.084278737,0.084185803,0.04762075,0.035238894,0.035153106,0.042066282,0.025752886,0.024377199,0.011865098,0.01185263,0.011126114,0.011115081,0.01057079,0.010556237,0.009804087,0.009790244,0.007921726,0.007899875,0.006905777,0.006889636,0.005356451,0.005354537,0.004310239,0.004298646,0.004073807,0.004061721,0.004654781,0.004635561,0.004594197,0.004587386,0.002786264,0.00277322,0.002589713,0.002577687,0.003335232,0.003735086,0.003731375,0.002756143,0.002716203,0.002681959,0.002624515,0.0013654,0.001362883,0.00130527,0.001303487,0.001257597,0.001255526,0.001265423,0.001263727,0.001201151,0.001199289,0.001216872,0.001215583,0.001165661,0.001164178,0.00111037,0.001108883
-0.658,0.190473491,0.089537367,0.089512161,0.084182585,0.084151432,0.047779259,0.035128738,0.03509399,0.042089497,0.02576035,0.024359836,0.011871826,0.011866413,0.011118023,0.01111398,0.010570419,0.010569865,0.009787821,0.009784746,0.007917345,0.00791378,0.006886458,0.006880391,0.005370807,0.005369697,0.004298895,0.004297737,0.004058278,0.00405487,0.004652194,0.004633578,0.004616192,0.004616242,0.002771757,0.002765795,0.002573367,0.002567168,0.003341836,0.003736907,0.003735732,0.002756792,0.002713751,0.002680481,0.002622546,0.001366722,0.00136646,0.001305668,0.00130551,0.001257061,0.001256795,0.001265192,0.001264807,0.001200094,0.001198838,0.00121539,0.001215094,0.00116386,0.00116345,0.001107536,0.00110676
-0.672,0.19053597,0.089621303,0.089386194,0.084265388,0.084058433,0.047884783,0.035102748,0.034915846,0.042201693,0.025776895,0.024342133,0.011888839,0.011856948,0.01113609,0.011109643,0.01058408,0.010552221,0.00980139,0.009772559,0.00792877,0.007882544,0.006894789,0.006859326,0.005376612,0.005374039,0.004305044,0.004279468,0.004056919,0.004032168,0.004659229,0.004642521,0.004636998,0.004621995,0.002766059,0.002739955,0.002567416,0.002544085,0.003349153,0.003755654,0.003746445,0.002757565,0.002711746,0.002681653,0.002620746,0.001369831,0.001364627,0.001307137,0.001303301,0.001258589,0.001254053,0.001268871,0.00126484,0.001198988,0.001195612,0.001217202,0.00121377,0.001165048,0.00116181,0.001107227,0.001103949
-0.681,0.190577777,0.08964504,0.08935242,0.084277512,0.08402768,0.04796193,0.035057986,0.034832808,0.042265408,0.025786169,0.024325472,0.011893367,0.011856298,0.011139516,0.011107413,0.010587498,0.010546311,0.009802033,0.009767922,0.007930115,0.00787266,0.006893477,0.006851976,0.005383205,0.005378685,0.004302945,0.00427304,0.004051501,0.004021825,0.004662604,0.004647124,0.004650602,0.004632566,0.002759003,0.002727919,0.002560301,0.002533269,0.003351691,0.003765467,0.00375452,0.00275773,0.002709825,0.002681352,0.002620647,0.001371024,0.001365993,0.00130759,0.001302795,0.001258735,0.001253564,0.001269982,0.001265385,0.001198025,0.001194447,0.001217564,0.001213382,0.001164771,0.001161016,0.001106463,0.001102673
-0.691,0.190612348,0.089684646,0.089380959,0.084222873,0.083960258,0.048099225,0.034974695,0.034750167,0.042292533,0.025796561,0.024308885,0.011901604,0.01186428,0.011135503,0.011101609,0.010595945,0.010553873,0.009798472,0.009762747,0.007935859,0.007876336,0.006882483,0.006838007,0.005398723,0.005391153,0.004298499,0.004266625,0.004042433,0.004013675,0.004662965,0.004649944,0.004673406,0.004654249,0.002746642,0.002717523,0.00254587,0.002520662,0.003355751,0.003771034,0.003758365,0.002760759,0.00270882,0.002683387,0.002618529,0.001372948,0.001367599,0.001309602,0.001304411,0.001259867,0.001255001,0.001270656,0.001265585,0.001197166,0.00119364,0.001217574,0.0012131,0.001164284,0.001160348,0.00110431,0.001100941
-0.695,0.190623413,0.089664706,0.08931641,0.084267239,0.083983445,0.048095235,0.034964878,0.034708411,0.04236707,0.025802665,0.02430158,0.011903462,0.011857682,0.011145661,0.011106243,0.010593255,0.010539151,0.009803251,0.00976514,0.007933115,0.007857864,0.006888606,0.006841974,0.005394979,0.005385941,0.004298158,0.004261544,0.004042269,0.004007433,0.004671069,0.004657352,0.004674093,0.004646639,0.002745101,0.002709233,0.002545971,0.00251694,0.003358305,0.003783858,0.003771154,0.002759522,0.002707259,0.002682529,0.002619017,0.001373338,0.001365751,0.001309125,0.001301967,0.001259535,0.001252988,0.001272362,0.001266535,0.001196232,0.001192522,0.001218968,0.00121332,0.001165256,0.001160354,0.001105464,0.001100794
-0.697,0.190635495,0.089643771,0.089328092,0.084262129,0.083991236,0.048110694,0.034940817,0.034698368,0.042387326,0.025804222,0.024296567,0.011902563,0.011856982,0.011145142,0.011105635,0.010591725,0.010543482,0.009801049,0.009766898,0.007927933,0.007861123,0.006886082,0.006841429,0.005397613,0.005387955,0.004295423,0.004263564,0.004037239,0.004006819,0.004673614,0.004658075,0.004676473,0.004652282,0.002740697,0.002708079,0.002541522,0.002514805,0.003357329,0.003787341,0.00377408,0.002760177,0.002707484,0.002682608,0.002618114,0.001373276,0.001366572,0.001308966,0.001302397,0.00125901,0.001253671,0.001272016,0.001266677,0.001195759,0.001192334,0.001218849,0.001213398,0.001164674,0.001160145,0.001104746,0.001100857
-0.699,0.190641834,0.089664289,0.089292162,0.084290627,0.083977663,0.048112901,0.034948595,0.03467404,0.042407682,0.025805537,0.024297254,0.01190351,0.011856072,0.011148297,0.011107852,0.010592481,0.010534454,0.00980478,0.009763802,0.007930584,0.007851101,0.006890623,0.006838957,0.005395912,0.005386809,0.004298261,0.004259553,0.004039297,0.004002727,0.004674782,0.004659871,0.004676954,0.004648398,0.002742813,0.002704189,0.002544087,0.002512249,0.003359383,0.003790201,0.00377609,0.002759056,0.002706679,0.002682261,0.002619063,0.001373797,0.001365764,0.001308697,0.001301043,0.001259446,0.001252848,0.00127302,0.001266853,0.001196097,0.001192014,0.001218908,0.00121319,0.001165287,0.001159963,0.001105285,0.001100629
-0.705,0.190673807,0.089621749,0.089284408,0.084295726,0.084001163,0.048136467,0.034898864,0.034640263,0.042468362,0.025808198,0.024284925,0.011900534,0.011852401,0.011149246,0.011110251,0.010589227,0.010534995,0.009805727,0.009769577,0.007922999,0.007848312,0.006890694,0.006841893,0.005397655,0.005386345,0.004294316,0.004259771,0.00403327,0.003999908,0.004680283,0.004666316,0.004680942,0.004652096,0.002735041,0.002698489,0.002537834,0.002508412,0.003360033,0.003799562,0.003785478,0.002760032,0.002706001,0.002682852,0.002618351,0.001373812,0.001365983,0.001308429,0.001301167,0.001258511,0.001252593,0.001273476,0.00126811,0.001194815,0.001191027,0.001219489,0.001213647,0.00116521,0.001160305,0.001104709,0.001100399
-0.707,0.190695224,0.089641116,0.08931387,0.084254732,0.083982686,0.048188322,0.034872222,0.034628507,0.042455867,0.025811539,0.024279971,0.011902437,0.011860363,0.011145201,0.011107803,0.010589699,0.010543772,0.009801429,0.009766128,0.007922423,0.007854434,0.00688264,0.006836805,0.005402384,0.005391367,0.004291227,0.004259421,0.004030181,0.003998564,0.004677737,0.004664172,0.004685797,0.004661355,0.002731553,0.002697656,0.002533603,0.002505218,0.003361519,0.003797287,0.003784347,0.002760357,0.002705223,0.002682974,0.002617195,0.001373752,0.001367231,0.001308342,0.001301849,0.001258816,0.001253081,0.001273075,0.001267843,0.001194618,0.001190563,0.001218673,0.001213608,0.001164498,0.001160017,0.001103786,0.001099544
-0.713,0.190719397,0.089679098,0.089271206,0.084280657,0.083934459,0.048243044,0.034853568,0.034552271,0.042496196,0.02581534,0.024269318,0.011908957,0.011854806,0.011149033,0.011102585,0.010598218,0.010534336,0.009806218,0.009761303,0.007932053,0.007843743,0.006885914,0.006828633,0.005408362,0.005395573,0.004293217,0.004250896,0.004029889,0.003988626,0.004680469,0.004668462,0.004699336,0.004667065,0.002729342,0.002687468,0.00253042,0.002496077,0.003363551,0.003805146,0.003788896,0.00276095,0.002704581,0.002683228,0.002617718,0.001375681,0.001366896,0.001309821,0.001301001,0.001259687,0.00125242,0.001274734,0.00126802,0.001194546,0.001189831,0.001219678,0.001212849,0.001165154,0.001159159,0.00110379,0.001098617
-0.72,0.190746566,0.089619005,0.089299834,0.084235164,0.083977422,0.048295845,0.034769158,0.034539348,0.042554941,0.02582383,0.024259768,0.011905798,0.011865281,0.011148019,0.011111776,0.010588881,0.01054183,0.009799938,0.009765979,0.007917367,0.007848192,0.006875519,0.006832413,0.005411619,0.005399136,0.004284655,0.004254108,0.004017698,0.003987484,0.004683122,0.004672044,0.004703552,0.004678833,0.00271608,0.002684511,0.002518559,0.002493245,0.003367942,0.003810781,0.003798165,0.002761447,0.002702676,0.002683363,0.002617123,0.00137541,0.001368796,0.001308634,0.001302207,0.001258782,0.00125317,0.001274626,0.00126966,0.001193023,0.00118928,0.001218682,0.001213665,0.001164151,0.001159918,0.00110201,0.001098278
-0.728,0.190790045,0.089465216,0.089449776,0.084100923,0.084086178,0.048370766,0.034603943,0.034593101,0.042605612,0.025832961,0.024238302,0.011888161,0.011885561,0.011130094,0.011128021,0.010565558,0.010562161,0.009782716,0.009783019,0.00788197,0.007877371,0.006851546,0.006849796,0.00541677,0.005400783,0.004264965,0.004263837,0.00399732,0.003995571,0.004684764,0.004677179,0.004703064,0.004701314,0.002692779,0.002690739,0.002498889,0.002498128,0.003370058,0.003812041,0.003811964,0.002761514,0.002700131,0.002684219,0.002616959,0.001373115,0.001372576,0.00130568,0.001305433,0.001255895,0.001255555,0.001272853,0.001272946,0.001189944,0.001189688,0.001216146,0.001215782,0.001161882,0.001161703,0.001099573,0.001099023
-0.736,0.190828082,0.089465461,0.089437655,0.084099082,0.084068289,0.048437027,0.034555162,0.034533067,0.042657575,0.025834693,0.024231006,0.011893305,0.011887834,0.011131803,0.011129361,0.010565952,0.010559937,0.009781286,0.00977991,0.007880531,0.007873538,0.006847506,0.006843803,0.005421209,0.005406639,0.004263638,0.004260865,0.003990412,0.003988072,0.004687741,0.004680285,0.004712052,0.00470923,0.002685948,0.002682852,0.002491811,0.002489969,0.003373965,0.003819102,0.003818432,0.00276087,0.002698846,0.002682261,0.002617421,0.001373714,0.001372899,0.001304901,0.001304542,0.001255581,0.001255351,0.001274336,0.001274243,0.001189588,0.00118945,0.001215993,0.001215522,0.001161542,0.001161303,0.001098904,0.001098513
-0.742,0.19085665,0.089471256,0.089438102,0.084072215,0.08405306,0.048513553,0.034498281,0.034480234,0.042699452,0.025841957,0.02421984,0.011896031,0.011893084,0.01113182,0.011129584,0.010567705,0.010561658,0.009780218,0.009775967,0.007880313,0.007872281,0.006841661,0.006838484,0.005428675,0.005412844,0.004260557,0.004256294,0.003984422,0.00398006,0.004689451,0.004683039,0.00472536,0.004721677,0.002678238,0.002675277,0.002483921,0.002481556,0.003377191,0.00382531,0.003824348,0.002762043,0.002697963,0.002682512,0.002616368,0.001375196,0.001373866,0.001305528,0.001304538,0.001256057,0.001255134,0.001274893,0.001274516,0.001188937,0.00118872,0.001216215,0.001215406,0.001161168,0.001161022,0.001097719,0.001097256
-0.743,0.190866371,0.089456554,0.089461397,0.084057456,0.084053215,0.048534713,0.034479543,0.03447677,0.042704004,0.025840972,0.024212383,0.011894858,0.011892843,0.011128501,0.011127597,0.010566359,0.010565492,0.009778187,0.009777016,0.007877891,0.00787863,0.0068397,0.006838004,0.00543107,0.005413834,0.004256496,0.004256787,0.003981478,0.003980913,0.004689147,0.004683446,0.004728051,0.004728202,0.002675681,0.002675722,0.002481391,0.00248075,0.003376175,0.003826208,0.003825372,0.002763318,0.002697581,0.002683599,0.002615801,0.001374661,0.001374526,0.001305734,0.00130572,0.001255781,0.001255887,0.001274098,0.0012744,0.00118853,0.001188558,0.001216303,0.001215696,0.001160953,0.001160812,0.001097188,0.001096869
-0.751,0.190891471,0.08947784,0.089428439,0.084061046,0.084037267,0.048593296,0.034443427,0.034416692,0.04275915,0.025849994,0.024207134,0.011898676,0.0118973,0.011135818,0.011128407,0.010561793,0.010562029,0.009775921,0.009770683,0.007875871,0.007870686,0.006838039,0.006832014,0.005434815,0.005416786,0.004255642,0.004253009,0.003975031,0.00397295,0.004691359,0.004684851,0.004736782,0.004736692,0.002669196,0.002667233,0.002476103,0.002472774,0.00338039,0.003834263,0.003832122,0.002762344,0.00269608,0.002680714,0.002615954,0.001375461,0.001375804,0.001305678,0.00130492,0.001255744,0.001255467,0.001276152,0.001275206,0.001188187,0.001187507,0.001216304,0.001216309,0.001160731,0.001160222,0.001096552,0.001096233
-0.754,0.19094942,0.089523817,0.089358736,0.084133142,0.083968851,0.04860998,0.034463304,0.034328082,0.042782971,0.025846281,0.024192062,0.011905881,0.011879397,0.011137196,0.01111724,0.010581499,0.010552987,0.009789495,0.009769562,0.007888992,0.007854346,0.006848093,0.006821968,0.00543832,0.005418737,0.004263078,0.004244846,0.003981111,0.003961262,0.004694623,0.004690826,0.004747272,0.004733606,0.002672698,0.002654926,0.002477883,0.002462795,0.003378861,0.003841504,0.003834231,0.002763886,0.002697126,0.002684029,0.002615235,0.001378173,0.001374111,0.001307165,0.001303319,0.001257147,0.001254029,0.001277479,0.001274597,0.001188214,0.001186111,0.001218468,0.001215001,0.001162351,0.001159429,0.001096992,0.001094771
-0.76,0.190940758,0.089403743,0.089474274,0.084027261,0.084059333,0.048660273,0.034349309,0.034386992,0.042825822,0.025858381,0.024195359,0.011902515,0.01190346,0.011133684,0.011141712,0.010558314,0.010559736,0.00976884,0.009779259,0.007862836,0.007871173,0.006826765,0.0068352,0.005437539,0.005417361,0.004248074,0.004253459,0.00396137,0.003967194,0.00469529,0.004689589,0.004745361,0.004745719,0.002656281,0.002660054,0.002462766,0.002468627,0.003388241,0.003840557,0.003842949,0.002762269,0.00269394,0.002682511,0.002614966,0.001376881,0.001375805,0.001304399,0.001305467,0.001254368,0.001255613,0.001276046,0.001277495,0.001185404,0.001186746,0.001215864,0.001215866,0.00115992,0.001161194,0.0010948,0.00109556
