parameter,"(24,24)[0]","(25,24)[0]","(24,25)[0]","(24,23)[0]","(23,24)[0]","(25,25)[0]","(25,23)[0]","(23,23)[0]","(23,25)[0]","(24,24)[1]","(24,24)[2]","(25,24)[1]","(24,25)[1]","(24,23)[1]","(23,24)[1]","(25,24)[2]","(24,25)[2]","(24,23)[2]","(23,24)[2]","(26,24)[0]","(24,26)[0]","(24,22)[0]","(22,24)[0]","(25,25)[1]","(25,25)[2]","(25,23)[1]","(25,23)[2]","(23,23)[1]","(23,25)[1]","(23,23)[2]","(23,25)[2]","(26,25)[0]","(25,26)[0]","(26,23)[0]","(25,22)[0]","(23,26)[0]","(23,22)[0]","(22,23)[0]","(22,25)[0]","(24,24)[3]","(24,24)[4]","(24,24)[5]","(24,24)[6]","(24,24)[7]","(25,24)[3]","(24,25)[3]","(24,23)[3]","(23,24)[3]","(25,24)[4]","(24,25)[4]","(24,23)[4]","(23,24)[4]","(25,24)[5]","(25,24)[6]","(24,25)[5]","(24,25)[6]","(24,23)[5]","(24,23)[6]","(23,24)[5]","(23,24)[6]"
-0.8894,0.191849146,0.086851576,0.086826737,0.086266782,0.086249361,0.047197391,0.033319231,0.046552118,0.033303659,0.025991007,0.023834832,0.011574245,0.011571039,0.011492618,0.011489731,0.010206977,0.010204204,0.010111767,0.01010903,0.007326265,0.007321085,0.007201563,0.007198534,0.005207059,0.005128557,0.00415984,0.003837428,0.005119614,0.00415753,0.005040569,0.003835613,0.004518465,0.004516188,0.00242661,0.002402598,0.002424734,0.004405195,0.004403936,0.002400998,0.003438644,0.002798821,0.002733043,0.002654346,0.002597521,0.001344321,0.001343705,0.001332743,0.001332329,0.00127597,0.00127536,0.001264811,0.001264432,0.00121351,0.001122024,0.001213143,0.001121752,0.001202681,0.001110357,0.001202462,0.001110155
-0.8939,0.191877766,0.086959,0.086891753,0.086189022,0.086131215,0.047337927,0.033299938,0.046488605,0.033254012,0.025994611,0.023827773,0.011590775,0.011581901,0.011483925,0.011476262,0.010221715,0.010213224,0.010100565,0.010092947,0.00734398,0.007330497,0.007185552,0.007175593,0.00522216,0.00514161,0.004160128,0.003834891,0.005110424,0.00415352,0.00503087,0.003829156,0.004540552,0.004535245,0.002426572,0.002396732,0.002420969,0.004396424,0.004392901,0.002391833,0.003441142,0.00279925,0.00273276,0.002653394,0.002596783,0.001346882,0.001345468,0.001332487,0.001331287,0.00127779,0.001276418,0.001263648,0.00126255,0.001215053,0.001122839,0.00121406,0.001122048,0.001201444,0.001108569,0.001200582,0.001107882
-0.894,0.191877047,0.086840794,0.086804358,0.086280117,0.086245684,0.047224014,0.033290966,0.046600916,0.033265425,0.025994939,0.02382855,0.011576291,0.01157001,0.011496279,0.011492623,0.01020504,0.010200476,0.010113272,0.010108516,0.007322362,0.00731455,0.007201826,0.007196029,0.00520823,0.005128537,0.004159047,0.003833625,0.005123635,0.004155037,0.005043513,0.003830404,0.004522249,0.004518872,0.002422278,0.002398934,0.002419112,0.004412219,0.004410214,0.00239623,0.003441553,0.002798979,0.00273279,0.002653202,0.002597157,0.00134518,0.00134418,0.001333935,0.001333216,0.001275868,0.001275027,0.001265056,0.001264331,0.001213297,0.001121276,0.001212691,0.001120817,0.001202818,0.001109943,0.001202326,0.001109581
-0.8959,0.191889438,0.08681856,0.086782302,0.086296919,0.08626215,0.047221861,0.033274582,0.046642385,0.033248846,0.025996221,0.023823529,0.011573829,0.011567514,0.011499381,0.011495673,0.010202123,0.010196875,0.010114712,0.010110925,0.007317987,0.007309751,0.007204129,0.007198603,0.005207204,0.005126629,0.004157737,0.003831422,0.00512774,0.004153786,0.005046361,0.003828261,0.004522051,0.004518466,0.002419554,0.002397214,0.002416232,0.004418423,0.004416523,0.002394636,0.003442542,0.00279966,0.002732399,0.002652537,0.002596587,0.001345059,0.001344048,0.00133445,0.001333764,0.001275651,0.001274836,0.001265534,0.001264779,0.001212853,0.001120551,0.001212276,0.001120091,0.001202991,0.00110981,0.001202503,0.001109374
-0.9,0.191922436,0.0869005,0.086836032,0.086233479,0.086171083,0.047334513,0.033255078,0.046595622,0.033207488,0.026000766,0.023815804,0.011585165,0.011577044,0.011493549,0.011484562,0.010213361,0.010205165,0.010106873,0.010099196,0.007329789,0.007317758,0.007191709,0.007179827,0.005219239,0.00513655,0.004157035,0.00382896,0.005120969,0.004150537,0.005039265,0.00382305,0.004538443,0.004533955,0.002418431,0.002392425,0.002413082,0.004411904,0.004407949,0.002386768,0.003444547,0.002799691,0.002733111,0.002651555,0.002595918,0.001346769,0.001345524,0.001334125,0.001332972,0.001276813,0.00127545,0.001264342,0.00126331,0.00121396,0.001120945,0.001213036,0.001120057,0.001202048,0.001108355,0.001201118,0.001107423
-0.9047,0.191953319,0.086945085,0.08688619,0.086171535,0.086109859,0.047435461,0.033217425,0.04657369,0.033172028,0.026005663,0.023806153,0.011594788,0.011586006,0.011486014,0.011478431,0.010220919,0.010212587,0.010097628,0.01009084,0.007336883,0.007324749,0.007177855,0.007166886,0.005230077,0.005145575,0.004154685,0.003824367,0.00511679,0.004148508,0.00503269,0.003818747,0.004553815,0.004548994,0.002415313,0.002385348,0.002409887,0.004407891,0.004404094,0.002380238,0.003447063,0.002800278,0.00273291,0.002650551,0.002595321,0.001348612,0.001347263,0.0013339,0.001332835,0.001277747,0.001276617,0.001263565,0.001262406,0.001214852,0.00112106,0.001213876,0.001120261,0.001201051,0.001106525,0.001200122,0.001105679
-0.9056,0.191960683,0.086959024,0.086882238,0.086175082,0.086093776,0.047449677,0.03321719,0.046576972,0.033157546,0.026005169,0.023803884,0.011596406,0.011585333,0.011486394,0.011476405,0.010222458,0.010211988,0.010097706,0.010088475,0.007339145,0.007323758,0.007178421,0.007163564,0.005231546,0.005146679,0.004155212,0.003824262,0.00511672,0.004147228,0.005032264,0.003816847,0.004556529,0.004550646,0.002415345,0.002385077,0.002408319,0.004409108,0.004403976,0.002378198,0.003447398,0.002800671,0.002732423,0.002650245,0.002595179,0.001348988,0.001347324,0.001334094,0.001332716,0.001278004,0.001276569,0.001263697,0.001262208,0.001214969,0.001121112,0.001213736,0.001120038,0.001200999,0.001106389,0.001199778,0.001105265
-0.9098,0.19199263,0.086872357,0.086819952,0.086226101,0.086170399,0.047406653,0.033177383,0.046686086,0.033136493,0.026010748,0.023797135,0.011586308,0.011579368,0.011496591,0.011488659,0.010210346,0.010203299,0.010106147,0.010099545,0.007320198,0.007310329,0.00718626,0.00717498,0.005224626,0.005138575,0.004152229,0.003819234,0.005128537,0.004146577,0.005042548,0.003814041,0.004547771,0.004544011,0.002407529,0.002382215,0.002402967,0.004424094,0.00442015,0.002377107,0.003449869,0.002800476,0.002732976,0.002649169,0.002594792,0.00134824,0.001347099,0.001335784,0.00133466,0.001276498,0.001275432,0.001264365,0.001263385,0.001213549,0.001119148,0.001212722,0.001118386,0.001201869,0.001106674,0.001200915,0.00110578
-0.9102,0.191992944,0.08687211,0.086800048,0.086243809,0.086168923,0.047399855,0.033182049,0.046698877,0.033126834,0.026011607,0.023796581,0.011586777,0.011577392,0.011499377,0.011489073,0.010210401,0.010200665,0.010108173,0.01009974,0.007320127,0.007306651,0.007188984,0.007174808,0.005223633,0.005137501,0.004152999,0.003819751,0.005129877,0.004145492,0.005043735,0.003812894,0.004547381,0.004542309,0.002407753,0.002382838,0.002401543,0.004426334,0.004421487,0.002376287,0.003450278,0.002800403,0.00273309,0.002649083,0.002594817,0.00134836,0.001346884,0.001336153,0.001334731,0.001276516,0.001275141,0.001264653,0.001263366,0.001213567,0.001119089,0.00121249,0.001118125,0.001202152,0.001106867,0.001200946,0.001105738
-0.9126,0.192008427,0.086885517,0.086814423,0.086224046,0.086148942,0.047440053,0.033163142,0.046700799,0.03310819,0.026013091,0.023791784,0.011590045,0.011580224,0.011497142,0.01148731,0.010212366,0.010202377,0.010104917,0.010096447,0.007322016,0.007308102,0.007184041,0.00717019,0.005227569,0.005140737,0.004151854,0.003817327,0.005129116,0.004144322,0.005042134,0.003810476,0.0045536,0.004548237,0.002405842,0.002379575,0.002399443,0.004426455,0.004421585,0.002373226,0.003451489,0.002800968,0.002733007,0.002648515,0.002594285,0.001349039,0.001347491,0.001336181,0.001334798,0.00127694,0.001275559,0.001264526,0.001263145,0.001213792,0.001118919,0.001212682,0.001117955,0.001201782,0.001106051,0.001200609,0.001105032
-0.9139,0.192018848,0.086844388,0.086760589,0.086273418,0.086186609,0.047399306,0.033158822,0.046761034,0.03309447,0.026015416,0.023788318,0.011584356,0.011573636,0.011505182,0.011493067,0.010205481,0.010196057,0.010113891,0.010102284,0.007312914,0.007298024,0.007193772,0.007176263,0.005222188,0.005134649,0.004151731,0.003816933,0.005136448,0.004143221,0.005048642,0.003808893,0.004546764,0.004541606,0.002403309,0.00238076,0.002396247,0.004436175,0.004429887,0.002372811,0.00345215,0.00280087,0.002733238,0.002648171,0.002594493,0.001348374,0.001346847,0.00133724,0.001335649,0.001276203,0.001274621,0.001265208,0.001263714,0.001213127,0.001118048,0.0012118,0.001116795,0.001202644,0.001106735,0.001201273,0.001105476
-0.9165,0.192037844,0.086823118,0.086725486,0.086299465,0.086204231,0.047393338,0.033143723,0.04680964,0.033071547,0.026017669,0.023784689,0.011582771,0.011570773,0.011510338,0.011496614,0.010202228,0.010191425,0.010117288,0.010104046,0.00730769,0.007290491,0.007196833,0.007177799,0.005220361,0.005132314,0.004151355,0.003814776,0.005141016,0.004141546,0.005052435,0.003805786,0.004545803,0.004539806,0.002400378,0.002379177,0.002392508,0.004443149,0.004436147,0.002370433,0.003453842,0.00280089,0.002733226,0.002647415,0.00259417,0.001348645,0.001346779,0.001338209,0.001336332,0.001275828,0.001274002,0.001265617,0.001263925,0.001212755,0.001117354,0.001211231,0.001116036,0.001202962,0.001106655,0.001201468,0.001105335
-0.9167,0.192039955,0.086823911,0.086736281,0.086287093,0.086203029,0.04740362,0.033136578,0.046804932,0.033073078,0.026017345,0.023783554,0.011583014,0.011572331,0.011508113,0.011496503,0.010202858,0.010193504,0.010115347,0.010103411,0.007308067,0.007292801,0.007193901,0.007177833,0.005221817,0.00513354,0.00415059,0.00381392,0.005140236,0.004141879,0.005051475,0.003806156,0.004547345,0.004541964,0.00239975,0.002377879,0.002392897,0.004442016,0.004435936,0.002370474,0.003453927,0.002801187,0.002733278,0.002647438,0.002593936,0.001348683,0.001346982,0.001337982,0.001336318,0.001275943,0.00127433,0.001265486,0.001263992,0.001212822,0.001117278,0.001211455,0.001116169,0.001202724,0.001106247,0.001201468,0.001105254
-0.9172,0.192045216,0.086823897,0.086761925,0.086261007,0.086199046,0.047422324,0.033123899,0.046793302,0.033077108,0.026017945,0.023782144,0.011583287,0.011575502,0.011504998,0.01149571,0.010204358,0.010196554,0.010111796,0.010104263,0.007308455,0.007297042,0.007189244,0.00717702,0.005224117,0.005135463,0.004149251,0.00381262,0.005139094,0.004142714,0.005050158,0.003806775,0.004549565,0.004545367,0.002398906,0.002376079,0.002393676,0.004439368,0.004435018,0.002370397,0.003454076,0.002801096,0.002733592,0.002647394,0.002593901,0.001348778,0.001347446,0.001337648,0.001336344,0.00127587,0.001274646,0.001265007,0.001263913,0.001212872,0.001117281,0.001211905,0.001116408,0.001202457,0.001105971,0.001201428,0.001105001
-0.9231,0.19208773,0.086806394,0.086736107,0.086272456,0.086202017,0.047456174,0.033082937,0.046857911,0.033030304,0.026023993,0.023771263,0.011584184,0.011574817,0.011508615,0.011499366,0.010202123,0.010192936,0.010112612,0.010104221,0.007302673,0.00728926,0.007187463,0.007174676,0.005226171,0.005135492,0.00414689,0.003807189,0.005144337,0.00413957,0.005053156,0.003800641,0.004554276,0.004549249,0.002392712,0.002370467,0.002386667,0.004447985,0.004443515,0.002364459,0.003457382,0.002801652,0.00273373,0.002645841,0.002593067,0.001349585,0.001348029,0.001338783,0.001337411,0.001275697,0.00127438,0.001265244,0.001263974,0.001212596,0.001116053,0.001211462,0.001115122,0.001202471,0.001105054,0.001201368,0.00110409
-0.9233,0.19208831,0.086778232,0.086697944,0.086312349,0.086226112,0.047422249,0.033086538,0.046896391,0.03302388,0.026025479,0.023769758,0.011580241,0.011570014,0.011515222,0.011502822,0.010198168,0.010187369,0.010118712,0.010108549,0.007297149,0.007282273,0.007195819,0.00717884,0.005221895,0.005130815,0.004147092,0.003807732,0.005149143,0.004138684,0.005057618,0.003799926,0.004549034,0.004543647,0.002391798,0.002372228,0.002384867,0.004454678,0.004448526,0.0023646,0.003457533,0.002801614,0.002733888,0.002645713,0.002593092,0.001348917,0.001347352,0.001339356,0.001337797,0.001275279,0.001273683,0.001265882,0.001264384,0.00121209,0.001115481,0.001210868,0.001114343,0.001203198,0.001105653,0.001201779,0.001104402
-0.9248,0.192096207,0.086833315,0.086746876,0.086259153,0.086163695,0.047493216,0.033078827,0.046846926,0.033010576,0.026026478,0.023767904,0.011588816,0.011577703,0.011508902,0.011495562,0.010206042,0.010194548,0.010111926,0.010100098,0.007306188,0.007290914,0.007186052,0.007167061,0.005229934,0.005138432,0.004147398,0.003806898,0.005142882,0.004138032,0.005051205,0.003798246,0.004559527,0.004554063,0.00239237,0.00236961,0.002385085,0.004447511,0.004440699,0.002361152,0.003458603,0.002801463,0.002733947,0.002645505,0.00259328,0.001350364,0.001348574,0.001339027,0.001337242,0.001276106,0.001274395,0.001265048,0.001263402,0.001213016,0.001116226,0.00121168,0.00111504,0.001202448,0.001104761,0.001200886,0.001103433
-0.9378,0.192195537,0.086776296,0.086711063,0.086257574,0.086186306,0.047572125,0.032971072,0.046986361,0.032920166,0.026040172,0.023742096,0.011587743,0.01157968,0.01151514,0.011504869,0.010199668,0.01019123,0.010111987,0.010103379,0.007289969,0.007278719,0.007178585,0.007164764,0.005235594,0.005138805,0.004140099,0.003793191,0.005154775,0.004133204,0.005057009,0.003786915,0.004569024,0.004565211,0.002376844,0.002355594,0.002371437,0.004465134,0.004459994,0.002349455,0.003466121,0.002802592,0.002734652,0.002642277,0.002591465,0.001351697,0.001350501,0.001341163,0.001339856,0.001275445,0.001274153,0.001264969,0.001263747,0.001212185,0.001113286,0.001211253,0.001112406,0.001202266,0.001102414,0.001201127,0.001101532
-0.94,0.192210495,0.08676327,0.086688128,0.086272401,0.086194441,0.047573492,0.03295825,0.04702,0.03290139,0.026042254,0.023738585,0.011587246,0.011578455,0.011518805,0.01150734,0.010197588,0.010188055,0.010114049,0.010104442,0.007286504,0.007273625,0.007180172,0.007165233,0.00523477,0.005137552,0.004139667,0.003791423,0.005157844,0.004131925,0.005059484,0.003784419,0.004569083,0.004564715,0.002374571,0.00235419,0.00236851,0.00446991,0.004464376,0.002347402,0.003467658,0.002802563,0.002734756,0.0026417,0.002591272,0.001351951,0.001350593,0.001341854,0.001340395,0.001275229,0.001273777,0.001265196,0.001263873,0.001211974,0.00111277,0.001210927,0.001111812,0.001202484,0.001102316,0.001201268,0.001101336
-0.9525,0.192298523,0.086816112,0.086699639,0.086220674,0.086105323,0.047740314,0.032877435,0.047069557,0.032791868,0.026055719,0.023712567,0.011602627,0.011588047,0.011518049,0.011503146,0.010205659,0.010190949,0.010107458,0.010092766,0.007290755,0.007270212,0.007164837,0.007144435,0.00525005,0.005147735,0.004135437,0.003780989,0.005159456,0.004123903,0.005055858,0.00377028,0.004593669,0.004586508,0.002364731,0.0023409,0.002355232,0.00447612,0.004469068,0.002331395,0.003475619,0.002804077,0.002735172,0.002638255,0.002589467,0.001354999,0.001352935,0.001343125,0.001341091,0.00127627,0.001274262,0.001264594,0.00126261,0.001212811,0.00111133,0.001211103,0.001109944,0.00120163,0.001099247,0.001199909,0.00109785
-0.9618,0.19236879,0.086818111,0.086676306,0.086214054,0.086069095,0.047828887,0.032814019,0.047144432,0.032707689,0.026060359,0.023694978,0.011608637,0.011590441,0.01152282,0.01150403,0.010206231,0.010189364,0.010108073,0.010089072,0.00728729,0.007262443,0.007161018,0.007133965,0.005256992,0.005151728,0.004132575,0.003772527,0.0051649,0.004118432,0.005059236,0.003759285,0.004606567,0.004597967,0.002356026,0.002332321,0.002344273,0.004487641,0.004478087,0.002320043,0.003481718,0.002805528,0.002735768,0.002635695,0.00258807,0.001356783,0.001354272,0.00134491,0.001342321,0.001276507,0.001274022,0.00126465,0.001262178,0.00121284,0.001109861,0.001210754,0.00110802,0.001201543,0.00109779,0.00119941,0.001095966
-0.9628,0.192376508,0.086785512,0.0866699,0.086213702,0.086097528,0.047818051,0.032795577,0.047172154,0.032709318,0.026058522,0.023693618,0.011604411,0.011590549,0.011524208,0.011508324,0.010202294,0.010188779,0.010109216,0.010092757,0.007281478,0.007261074,0.007161659,0.007138577,0.005255235,0.00515045,0.004131048,0.00377028,0.00516754,0.004119376,0.005063148,0.003759261,0.004604077,0.004597239,0.002353392,0.002330927,0.002343754,0.004491045,0.004483113,0.002320437,0.003482511,0.00280573,0.002736284,0.002635339,0.002587828,0.001356479,0.001354426,0.001345172,0.001343035,0.001276056,0.001273862,0.001264776,0.001262732,0.001212401,0.001109302,0.001210648,0.001107753,0.001201755,0.001097993,0.001199881,0.001096226
-0.9708,0.192444118,0.086774659,0.086690968,0.086170145,0.086081594,0.047905729,0.032720806,0.047221323,0.03265853,0.026063437,0.023680226,0.011607504,0.011598045,0.01152338,0.011511552,0.010202543,0.010190836,0.010103594,0.010091556,0.007276187,0.007260631,0.00714976,0.007131315,0.005262643,0.005155838,0.004126397,0.00376049,0.005169557,0.004117279,0.00506406,0.003752068,0.00461542,0.00461035,0.002343962,0.002320578,0.002336928,0.004495815,0.004489514,0.002312514,0.003487925,0.002806627,0.002737208,0.002633105,0.002586545,0.001357892,0.001356261,0.001346107,0.001344395,0.001275922,0.0012743,0.001263993,0.001262418,0.001212128,0.001107874,0.001211006,0.001106719,0.001201157,0.00109612,0.001199478,0.001094728
-0.9719,0.192444637,0.086799302,0.086665859,0.086186587,0.086056984,0.0479212,0.032730761,0.047229735,0.032633395,0.026065809,0.02367882,0.011613288,0.011596873,0.011527197,0.011509756,0.010204095,0.010187788,0.010105459,0.010087221,0.007280618,0.00725546,0.007152196,0.007126372,0.005263436,0.005156391,0.004127802,0.003761171,0.00516958,0.00411438,0.005063956,0.003748592,0.00461913,0.004610623,0.002345051,0.002321073,0.00233369,0.004497919,0.004488921,0.002309487,0.003489226,0.002806741,0.002737147,0.002632542,0.002586107,0.001358465,0.001356061,0.001346507,0.001344104,0.001276406,0.00127394,0.001264443,0.001261989,0.001212442,0.001108021,0.001210568,0.001106144,0.001201374,0.001096075,0.001199015,0.001094134
-0.973,0.192456277,0.086806175,0.086656262,0.086195199,0.086048654,0.047930218,0.032727948,0.04724011,0.032618481,0.026066723,0.023676185,0.011614336,0.011595789,0.011527911,0.011509127,0.010205266,0.010186494,0.010105243,0.010086103,0.007281,0.007253034,0.007152037,0.007124709,0.00526414,0.005156683,0.004127877,0.003760722,0.005170062,0.004113097,0.005063808,0.003746676,0.004620809,0.004611275,0.00234447,0.002320383,0.002331725,0.004499634,0.004490054,0.002307721,0.003489639,0.002806936,0.002737068,0.00263242,0.002586005,0.001358747,0.001356099,0.001346832,0.001344164,0.00127651,0.001273877,0.001264512,0.00126192,0.001212547,0.001107898,0.001210434,0.001105856,0.001201251,0.001095715,0.001198923,0.001093838
-0.9744,0.192463804,0.086782012,0.086655394,0.086188678,0.08607005,0.047932656,0.032707399,0.047264854,0.032617149,0.026068676,0.023672487,0.01161227,0.011596596,0.011528038,0.011513001,0.010201638,0.010186588,0.010104766,0.010088455,0.007276268,0.007252242,0.007150374,0.007128145,0.005263838,0.005155751,0.004125729,0.003758001,0.005172439,0.004113442,0.005065046,0.003746398,0.004620365,0.004612162,0.002341642,0.00231807,0.002330938,0.004502165,0.004494481,0.002307648,0.00349058,0.002807358,0.002736697,0.002631969,0.002585761,0.001358568,0.001356342,0.001346902,0.001344694,0.001276205,0.001274015,0.0012645,0.001262381,0.001212183,0.001107296,0.001210353,0.001105561,0.001201109,0.001095345,0.00119924,0.001093769
-0.9797,0.192503219,0.086770847,0.086660969,0.086158682,0.086061265,0.047987052,0.032658467,0.047300123,0.032582163,0.026071411,0.023662751,0.011614299,0.011601072,0.011528773,0.01151548,0.01020163,0.010188791,0.010102989,0.010088595,0.007272636,0.007251761,0.007144072,0.007125202,0.005268833,0.005158664,0.004122542,0.003751962,0.005175852,0.004112242,0.005067537,0.003741949,0.004627479,0.004620029,0.002335547,0.002311682,0.002326551,0.004506373,0.004499786,0.002302822,0.003494392,0.002807712,0.002737807,0.002630382,0.002585003,0.001359371,0.001357545,0.001347601,0.001345737,0.001275979,0.001274001,0.001263968,0.001262155,0.001212177,0.001106291,0.001210538,0.00110485,0.001200942,0.001094427,0.001199349,0.001093188
-0.9861,0.19255488,0.086797984,0.0866825,0.086119875,0.086003622,0.048086616,0.032610378,0.047317197,0.032524947,0.026073969,0.023649642,0.011623302,0.011607539,0.011526623,0.011512501,0.010207617,0.010192375,0.010097376,0.010082844,0.007275959,0.007252902,0.007135295,0.007112498,0.005278415,0.005166226,0.004120072,0.003745604,0.005175528,0.004108429,0.005065098,0.003734204,0.004642221,0.00463401,0.002330151,0.002304287,0.002319935,0.004508739,0.004501123,0.002294004,0.003498757,0.002809155,0.002738282,0.002628573,0.002583704,0.001361048,0.001358926,0.001348061,0.001345936,0.001276566,0.001274471,0.001263512,0.001261327,0.001212617,0.001105656,0.001210897,0.001104005,0.001200443,0.001092841,0.001198387,0.001090969
-0.9882,0.192565794,0.086804277,0.086659605,0.086134447,0.085991773,0.04809924,0.032606835,0.047339914,0.032499412,0.026078342,0.023645796,0.011625625,0.011607159,0.011531482,0.011512247,0.010207116,0.010189992,0.010099664,0.010080247,0.007275174,0.00724806,0.007137426,0.007109123,0.00527874,0.005165803,0.004120343,0.003744791,0.00517743,0.004106275,0.005066282,0.003730837,0.00464401,0.004634528,0.002329023,0.002303685,0.002316555,0.004512925,0.004503185,0.002290917,0.003500499,0.00280918,0.002738041,0.00262791,0.002583555,0.00136161,0.001358973,0.001348801,0.001346184,0.001276768,0.00127415,0.001263766,0.001261221,0.00121279,0.001105402,0.001210386,0.001103256,0.001200494,0.00109279,0.001198388,0.001090424
-0.9889,0.192569774,0.086773659,0.086668289,0.086121333,0.086018704,0.048097953,0.03258516,0.04735808,0.03250746,0.026078198,0.023645051,0.011622866,0.011608967,0.01153075,0.011517113,0.010204137,0.010190431,0.010097466,0.010084315,0.007269299,0.007249758,0.007134226,0.007114928,0.005278369,0.00516539,0.004117874,0.00374168,0.005179102,0.004107836,0.005068107,0.00373174,0.004642644,0.004635202,0.002326055,0.002301116,0.002317165,0.004513926,0.004507373,0.002292429,0.003501293,0.002809503,0.002738148,0.002627627,0.00258316,0.001361161,0.001359278,0.001348673,0.001346844,0.001276296,0.001274325,0.001263524,0.001261725,0.001212264,0.00110461,0.001210622,0.001103465,0.001200258,0.00109247,0.001198787,0.001090691
-0.9908,0.192587864,0.08680536,0.086673703,0.086111088,0.085978797,0.048138033,0.03258042,0.047350307,0.032481308,0.026078249,0.023641496,0.011627587,0.011612106,0.011530329,0.011512131,0.010209137,0.010191525,0.01009659,0.010078625,0.007273931,0.007250522,0.007131633,0.007104975,0.005282957,0.005169464,0.004118671,0.003741535,0.005177338,0.004105329,0.005065447,0.003727627,0.004649049,0.004640897,0.002325837,0.002299876,0.00231479,0.004513055,0.004504372,0.002287484,0.003502557,0.002809812,0.002738644,0.002627176,0.002582846,0.001362107,0.001359762,0.001348879,0.001346328,0.001276883,0.001274379,0.001263344,0.001261029,0.001212798,0.001104905,0.001210927,0.001103255,0.001200322,0.001091969,0.001197902,0.001089739
-1.5,0.198607556,0.084852087,0.084589183,0.084894326,0.084621539,0.052825061,0.028227873,0.052883261,0.028054925,0.026926533,0.022194616,0.01220075,0.012162687,0.012205283,0.012167536,0.010019948,0.00998154,0.01001992,0.009980303,0.006655078,0.006606626,0.006659537,0.006610634,0.005687934,0.005156008,0.003811173,0.003179087,0.005691112,0.003782767,0.005152386,0.003155494,0.005139355,0.005115576,0.001746758,0.001746035,0.001729958,0.005147729,0.005125432,0.001728557,0.004164557,0.002895659,0.002811117,0.002440212,0.002436933,0.001451772,0.001445695,0.001451588,0.001445753,0.001285799,0.001281491,0.001285358,0.001280373,0.001202825,0.000954907,0.001197478,0.000952354,0.001203852,0.000953262,0.00119894,0.000950583
-1.5,0.198621381,0.084851355,0.084614016,0.084875503,0.084622034,0.052837454,0.028219933,0.052869426,0.028060927,0.026927657,0.022195266,0.012200649,0.012165274,0.012202161,0.01216789,0.010019575,0.009983824,0.010017165,0.009980423,0.006653502,0.006609783,0.006654094,0.006609661,0.005689475,0.005157465,0.003809823,0.003178059,0.005689475,0.00378351,0.005150845,0.003156006,0.005139602,0.005118271,0.001746048,0.001744681,0.001730547,0.005142961,0.005123393,0.001728705,0.004164818,0.002895545,0.002811501,0.002440073,0.002436701,0.001451759,0.001445974,0.001451079,0.001445672,0.00128592,0.001282083,0.001284737,0.00128033,0.001202732,0.000954842,0.00119778,0.000952518,0.001203351,0.000952991,0.001198901,0.000950484
-1.5,0.1986243,0.084842797,0.08461097,0.08486522,0.084641651,0.052830206,0.028214003,0.052872849,0.028065513,0.026927387,0.02219495,0.012198218,0.012166922,0.012202708,0.012167872,0.01001769,0.009987465,0.01001781,0.009980859,0.006651363,0.006610751,0.006653353,0.006611906,0.005689863,0.005157467,0.003809015,0.003177525,0.005690103,0.003784564,0.005151361,0.003157051,0.005137836,0.005118567,0.001745341,0.001744304,0.001731234,0.005143432,0.005124396,0.001729136,0.00416476,0.002895428,0.002811406,0.002440551,0.002436605,0.001451362,0.001446129,0.00145096,0.001445953,0.001285821,0.001281826,0.001284475,0.001280599,0.001202666,0.00095487,0.001198025,0.000952687,0.001203311,0.000952858,0.001199195,0.000950596
-1.5,0.198577306,0.084890816,0.084957569,0.084561715,0.08455632,0.053115818,0.028127087,0.052650452,0.028147379,0.02694844,0.022199916,0.01221519,0.01221257,0.01215251,0.012162243,0.010031373,0.01002681,0.00995856,0.009970752,0.006661961,0.00666661,0.006589562,0.006594248,0.00572248,0.005183381,0.003791355,0.003162319,0.005656152,0.003794274,0.005122671,0.003164588,0.005175675,0.005174974,0.001741386,0.001728574,0.001742354,0.005089649,0.005094444,0.00173136,0.004166352,0.002896734,0.002811361,0.002439128,0.002433665,0.001451836,0.001452045,0.001444059,0.001444951,0.001287623,0.001289175,0.00127858,0.001277968,0.001202949,0.000955841,0.001203327,0.000956349,0.001197141,0.000948791,0.001197723,0.000948923
-1.5,0.198578898,0.084845978,0.08488014,0.084651773,0.084582193,0.053039176,0.028144211,0.052723997,0.028131214,0.026946752,0.022199886,0.012212724,0.012200505,0.012163499,0.012171203,0.010027613,0.01001258,0.00996849,0.009976203,0.006654095,0.006652727,0.006603978,0.006601695,0.005711862,0.005175601,0.003794589,0.003164758,0.005665487,0.003792127,0.005130547,0.003162663,0.005164382,0.005160058,0.001742196,0.001731206,0.001739367,0.005103265,0.005105732,0.001731386,0.004166979,0.002896557,0.002811287,0.002439393,0.002433715,0.001451612,0.001450741,0.0014459,0.001445583,0.001286546,0.001287846,0.001280675,0.00127888,0.001202601,0.000955413,0.001201985,0.000955407,0.001198714,0.000949693,0.001198481,0.000949293
